core_clause_id	fgravegow_clause_id	clause_sha256
2592	3408043	C2B2BCD70747D0D0FAA51BFC739A4C8C222EA3DBF86E6EF7D57267E5D509CBCF
2593	3410703	B0029E9EE5F5CF1E0C4659C41EA188A6DAE81574A7516AA17C43D4A7718DC815
2594	3411517	C378551BB657F669E6FD7E1B7442E251F2821EB2932BC281E2995F0D160900D7
2595	3411796	AFB2FFE7E4A07110DC2F482043A3175B7AF4D4D297E321274CF24FC26F24397E
2596	3412352	14A40667CB37D0CAA983E5AFBD70766A5EFCF91FC57305E8A2F62986613CABBE
2597	3412982	7481A99338C8A7B598430108D2FA071B01BDA3DADA047F9735DAE88133C8C321
2598	3413264	D364FC050DE47091DCC9E584E2A5C2A909028C03D8FAA70C72DFFD06876023C4
2599	3413485	E7BBCAA9786A05D8B155A81AA8DD45444E3B04D87C022B97622559BD7E778855
2600	3414562	BAC99E6D1011FCA6C3FE9E315DFB0DDE8A67BD4ADE7E99549B9FC96ECC7C5E46
2601	3416613	FA839B3FCFF7BA6F501F52B3CE96FA9320BDF800913C30E16BA246FB26E7C5C3
2602	3417004	72A8AD405B1D5CBB00CBAD0D1FB6EC55D3DE3AE94C9A867D8238B11B86CAECB1
2603	3420729	43D97F0C2443083468A88D1DDE719BE81A3B92E3A1AC791A70879F6274C6FEE2
2604	3421095	82D46A3483921635A2A5B5543E0481916E8ADEC5BD8F9ACBEAABA16BC899185D
2605	3421257	A3429ACD13C2F69CF9D8DD62F4E70EB159714ABE98F391302D20E90E2A4373F0
2606	3423422	D0832B5CC38544C0F9073238DAD3391F14943E88E28A692228E149B408B738C1
2607	3423486	59FB9BC576C49719769703E965151EE2D9BE761711850E86AC2D5E9249F0C9A2
2608	3423535	8DA99F685E4BEFDA14526F57A22C5D42C1F3C697D80BDEFDA18A8784F4B55DA6
2609	3424718	92AC80A94774279C629F184F0741068C600D4D894E84E8604F9207A8A01B673E
2610	3427833	B229271F2DC6878A8A4D61EBA3D553FF804ECB554A2530358CE8A689C9570596
2611	3428462	0CF4755C403A524D2EF343014F95C48CAE10459886C940A38BCDE42D0882CDEE
2612	3437954	4620837F71D304852C6FFBD7B8976B2913F2456C8D0BC86C95313195A203145B
2613	3438414	A470C4EBB5011ACF50DE6005F3D74427166AB0157D5C8BFBDDF5400855EBB647
2614	3438432	80AB738F3C01B4E32CCB80A0BDC05DFC2530EEE549896CC87EDF3635F543FD0F
2615	3438902	C005DD28581F52CB896FD5984E4C917AC5FE9A561C76737C021345C4E4E9AE7E
2616	3439003	C513DAE8F70812D1BA3A7842AA7FA5B47256768829F40DB3CC377036F44E5F42
2617	3439647	66E9392001EABFBEC2B5CA98397177C429BD7C517523634B5FD4A50DBAFAAA47
2618	3440249	674E50EBB54EE1E19B426440696E5864D69A8495A5421C9F4CF310E28722B28C
2619	3440788	64BE0463A01869F8A1CC7F89D704016BCE03BD8A80E74306AA2CC68D6E9CB8D5
2620	3442999	15B9F49D82614BA7C06B9785124B2E65B76759403E189011449E0814331EE9F8
2621	3443914	1CA9920C94C2E1F50014F5DEE3090E0102871A08C8E46A64D57CCC53AC9E4673
2622	3443996	9A4A908CE87B45ADFC77A68CC2A6B15CACF2AC0546B2894980B46D416538996E
2623	3445044	401F5B42F50225BAB9F6D86CE950A17DAD67A2D0972FF29197889B6C6D6BDD37
2624	3445457	26E04261E87EB3174AB172638A70583C21674D91F0C9932F6E10C56EB6C039B3
2625	3451365	536BB072DC0418B92C39DB1B7F2BE8B6E5221B53D76F98D5FDA5E429AC90474E
2626	3451676	3130983DDA2AEB7CF157EFA0D7760B30523480F0FA0219FFDA6CE5BDCC4CB711
2627	3452607	2BB134A326F548932E008B8B170E1E211B72D506B8AA87DE1FA7A21FD0394643
2628	3454905	2697F883ED31355655B8C857823516984FA341C980C5182410B770EE68353C09
2629	3455622	18704ACDE275393F6099AA86456BFE628DAF80BF9CD12864D4490090CEE119C5
2630	3455658	088E19F972C2E701792BFD81696DA4B058D30E7BAFBC40AC9DF250ABCD2C7A8D
2631	3455678	F1FD1BB270A95113CBB4C7E210E77602A59BE20E2FE209E7D03BCFEB6714E84C
2632	3455728	9A5C6A4E96B8880142835D19BFB68562E946826C9BEDFDEE37A227B653AE5A52
2633	3455781	91E1CB1C1ADBE7161394F0B52530A944131FF1B2662BF124704D2413808EEFCA
2634	3457442	4C5477A23EA35CF4602DBB4D10F8FC513BC1BD7D26DA3453979AFEBDEA7DE756
2635	3457757	6A67555145692AD356FBE3455B8F119E653D396CE6F28959BBA1AFE6B1605EC1
2636	3458793	81C0ADB24F717CA77C4ADCFE88301CD8111AF0601D2220CE9574D337B7F90C3C
2637	3460989	2DE6843EB7E21433B13BDD348515B3EA493EBF9D8F13925326115F9286D8A7D6
2638	3468591	1A448DA34892076334F9AB2E085CD42E84132A781FAF5610D0DAA63955DB3EA9
2639	3472896	E232E211EC618B0153FA9B03AA6AD6C333D683301B508761A65CDFB9C8F952C0
2640	3477507	F1EE2D083862E801F77A2EA776EB04E22F7168BB535F1F06103ED9C8153D2C9A
2641	3478857	61189C1B0CD8CD92134C06CBC167712AEDFD50FA1A70D8A9AA6FA05CFBAB3884
2642	3482112	7E3907D2AE272CC0FCF37EFE71A0F4B675A5B5BB24351969C8FDC58C4408B833
2643	3485085	0DE83C08CB47408946FA510D9A97A50E30186AD82E28E28D9E402603CAB10EB0
2644	3485105	DD4445FA337816956576248671ADB86F60CDCFB1D79A28C515252237A64AA225
2645	3485253	F540232C32F8F63008FFFD747111A6703D785B024B1414545E4090CD24F5488E
2646	3486174	1FEE40E53E97F02658ADA1536CE808706B4772F949F388310CC247C98E3E4385
2647	3486230	15249D416C478F029F231308B402A75BDC493961699BDC841C92B2FAD2416BA4
2648	3487993	1F4FC4B22A266174B82027A3AE12D3BB21FFAD92B457D57D45E9BBC2F6CA8074
2649	3488203	212B6CBB94B6FECD24BEF5F732D4244831FB3B2C0F322751643B4C0A688930DC
2650	3488275	5733743C7064FE4951E7100270385462A3D102EADD73E5DEB008EA38778F7846
2651	3492525	1AE68F164992B7678C2B26FE063FED181FD93D38E57D0A538A5353BA8F6B7241
2652	3497713	7EA200224978335BE62CAFF15D35AABBABC178DD795CE7A81E5BD32DBDC64B2D
2653	3498199	F3FA22A9169F6973E35A108A86306DEF0ACDA6A2E9191CB95158AF26D16636F5
2654	3499457	38889A572F0AE12195324DB80D1DF1701BE7C09EC46E4D401D2E71CDFAFDD087
2655	3499692	D475964982FD40AE53583F5FE41C94B21897C311422B586A4BBBA20DDF0CB47A
2656	3501534	0070BE47F3F3640A5D8AC2A1A77DFF466E62024154C5B1408E2BAEB73AE3790C
2657	3501626	379310B53B5FEB5C0A176FB0F4F7311D90D1820E2137319D6CD11076C4E61EE1
2658	3502170	3BB75FA3B95738A5A8052B30F32BE3E07E7C458BF9D7A69F0859A0DEA7AC0DEB
2659	3502171	6BAA9735E133B2575703ADFEDD5CBF5C0A2512DFD65FAA25F7A10B6222E74AF0
2660	3502201	DF307D47F2B233F1E4E6EB8A5B2B26FBF5A327E15C13240DFB12B6FC0F3E32EA
2661	3505780	EBE2A2B05A1B9FD47E7BECE368C417D8F341411E1E9E3EA4181019EB419ACEB1
2662	3513799	C53C795D4585FBEA1E40196BE8DD205F7D2EF36D4B4C1705359BB0C1C38F99C3
2663	3514064	E1F98D94950E93469960D3017314DE256092B07CD3498F6987577941BF5CD239
2664	3517106	0350FF527DB40F98F228682FF4F6A9D625AE37036A898F6A603936068BC51096
2665	3517247	DEDAF83D78C3FC17D25026E2C80FC4B6FE3880EA5EE39050ACDCC478D67D7B6C
2666	3517600	D716B9759738FD9D8975A28E5EF9D45EDD67058C3F7776B364320836083DAA0E
2667	3519761	9821411F94F9AAEE019916306F6D31C276D7064EA6C0CCAA7F02943BC06AE9D6
2668	3520254	EF1CD68B22908502ACBB1C443C2E90B308DB007721C62C6CCD16CF8A779CBCEA
2669	3520905	DB9CC94F6B76A049535352652597A72E738F01840472EF70F2B4A9CD2B416E60
2670	3521268	9E5B89AB725770B9FED9AB84C1899BCF12599FBE8D5B9A521C7E1DE99C9ED6C4
2671	3522110	DD751186FA129D267856E3E317D3F4482FD918C96B74407980C6BCBE87E5CA76
2672	3524230	C82EB7E5EE4E58974F37A341D7DB17E13F7673C7A2F3E3BF53CBD59EFDB8DAE6
2673	3528821	AD4CF349060D5F1DF1CA046D2DE29F2BD523E382BE952B7BE5C7AD21AE9ABF6C
2674	3529161	EE02E38D4F3A13E615816C1C864364A48ACF68A15449094C28457E7A0F83BD50
2675	3529279	B1490F99F5EA7A36930693DEAADAD64492B9A6666221F140B9C437677D3A385D
2676	3529544	E799955ECDE1C0E1CE7067D1BFA592E555D4D86D9AB334516934CDCD0A1EECBF
2677	3531314	3FC896DF7ACC807BBB179D3D944B84620A73FAD48C25AE3E8DB496763100D83E
2678	3532586	A88687AD046A4138BCA5D52CC89E95D75AB0B3479A2331C49421E462502D665A
2679	3532727	35B533C6BEC19218C7D20753BEF136251F9860C11ADE7DB38AA9C815359F82C6
2680	3533131	FDA3B930734E181B704A890D11EC5CFF0C13DD06DAE3D41205CE23520F992B1C
2681	3535241	991750B7FB95A2E459EB27F97F24F82FEDE9C866A975E4C190CC8CBF2130BBDB
2682	3535672	89725E5C13E3BA9F0F5430065D51786534148D44DF41B77BBECFC9FB80AEC8B3
2683	3535732	7BFC3E8AF2A5DB9DE5E3AEA879855625135D77BDDA78D522608D8F1BD6218FA4
2684	3544917	D5CFCFFDFF58CF80BD90DC71A7B4D71387EE3F22CC2E965F3D195BE219CEB795
2685	3546238	3008BB09980BC8693D9ECB894C8EBDD7CA0BBDA3875461A3CF08A82F7DCB451C
2686	3546996	9590DBBB974F35F82855CE8A52A6983BE3C4B5A1730DD77BDC6E8BC8D6C4DDC1
2687	3548016	A858C9856120DFF041DC241D9C618826263A82E7E6AD3A00911E59066DF14519
2688	3548207	38F600C6EB91D6F263212760D2E12BBBB53ED9DF8924308D44B3244AC556409A
2689	3559210	B656A2E5D8D58B3D78734D6C57BBFA3183A212B53EE1D02827714A7BF20CD49C
2690	3559609	B84FAF5D4A6FA17DADE886C1CF2258D05D18241DE6F74037539B9EE0BC7C6FB8
2691	3560976	8AD631DFA24D7AFC2CBE73206A2568C7DE19746F4F081DECF6B079A41E7254FB
2692	3561538	5F9DBF997430D1D9B7FAB05783F222207A4D86FADF137A878B4B3B729326B05B
2693	3561648	FC718B8536927BCCC8CDE97579CDCA2CD7E054365668AE618E8531CCD28C0DE8
2694	3562311	4F95A107C9A0F4972A9E6628D55543DB95B25104CD855F3C91F1E05C1EC8B948
2695	3565786	F15C4F916CC565578C18D5917E30665490DF8C592C52ACB4576E2349791D5AF7
2696	3572313	CF0EFF1226F5A540B8828602181985CB4DF17DB83267C647F4DB7250E6473EB2
2697	3572318	DB74C0D4FDA04B55E960552AE7A3FF192CFC55590C860FF19450EA2A53602561
2698	3573976	2BDC35F0ECADB03A2EAAE0AB511CC25E0FE19D68E801BE26BEB7E91FF7406CFF
2699	3576884	F12927C5B945DF52CFF8523CB8E01B4925654E4FC5855703983E3EC6069FD470
2700	3577136	32884554B287285B8A41E44E225EF4377AA4CE35F78280BFCBC06AED7D52ED11
2701	3578884	B108E5D5463D8770FEBC753274B4058B9E4611BFA25B5A610D3777943DB2A3A9
2702	3579416	DF1949E7A2696EE44F88D1B25FD958B8CD95F361723836CFCDABB9E9F79FE3BF
2703	3581261	B5EAB1AB55A8BA2EDD30A3FEBD83CEA56A727442519E4799B72ECD6A84A80689
2704	3592364	08EFAD7D1C9240B8AE0210B310EEEBFBB027E4B13F6E9E451261F967687A0008
2705	3592721	1E6E020D880037B1B79E9D547D5F4B192F99D4455F6C39F193C8D467AA8842AD
2706	3593677	6AA954DF2CF1E3353539ECFA4875ACF5D9DBA108A85A378F1B622E8C9138C7D7
2707	3594373	4F875F0E9C104F1D6F7E667D4236F09EC812FFF261431B8416F028E76409DC49
2708	3601863	AC4E739BBB5DC144C4FB16DFAA369D5C995628048B20CE3A981FEDAD88E55DE2
2709	3603693	FDA57D5346FD1F83C5F727EB7AA69EF55CEC4D987E5D7C60D1EB8505C62D227D
2710	3603825	4A36FA0BB1275C30CF2C6872D93EAB261898C3750076FFACA44224977A37936C
2711	3603929	4F9C57E823F7A2B01ADCD1467AE1CEB29224EC9353BBE4CA866C13D22E92E1C9
2712	3603994	65F6A9912CB2DF3FA8664848B9E052B993AB24C896F6A39F228979DAE37687AA
2713	3604151	7A8FD6E92DFE80CA92D1B5EAE90EEE7FF15A750C825052F785CD1F71EE104C2A
2714	3604206	D7458901B85776720C33253C4035D0C378C0071FB2151DF0F59F2747EEDF59B4
2715	3604555	5EEB9412F634BD65EF52B98C6A1A29F6DDEB7F68691663CBDC990BBAF1F47CDB
2716	3604692	B1CCAB1EFA61BE1D7872B83A66869E098E537D4A9ECED015B7F8A3C1EE0B4FE3
2717	3604823	70E4594208003D8A4C6B5E054B18ED0415E8FE68C2F8F78F04E14B02C7FC8C28
2718	3604950	E119A51A5404D74CB41232CA3B4F081F78CD3F966CF71080063B7D1F936AD01A
2719	3605055	BE20EE6E9C3E23D6E5DA47FE04379590EB455FCEFEA439B4C092EFD139F40F45
2720	3605271	5CD2B63D13B502D8A3B64A683D5ED35A8E891850969323CF9BE066898F771948
2721	3605444	3AD1C0D3EF7FD545E289F3CF43F4438E0657B78B62761625D6A39F2BD38E87AA
2722	3605598	605F0ECC7BE054D8A39F94B03F1CCD3B1CB4257DFC4B6F5C7C34450F89EAFFC3
2723	3607095	A00F4766E23A9CB521E9ACDA972D86189F3A2E513BA69A673104E914950F5DC2
2724	3607101	870427CAE7BF5CC078A6F6378BB197BABD7C03ACA4C839316C14B38820D4F154
2725	3607587	C97555F3741C337A7A88A81AF41C7BD7BC6CF8D1B5D322BC2A5E2B70A9110A0B
2726	3607629	B57C5D0CBF27365FA965CF6244730168EFB4A1D9DDE0B3259CD2A252C7A33343
2727	3607637	57C2A3E58B569EF1C94611AA838F448D873AFB6880AD6615A5EFAD12D4D87840
2728	3608002	BDFFDB6DCCACE1FDEE9D717BE85BE60E2C90E2D0834421C0C16766FB7C93C0FC
2729	3608004	C808C78CDF420F7D4E2CA925EFAF5D7772841A79079CF84EBF3C76B278FD3BE4
2730	3608031	3FB7D21A72696069650F2981E15FB91AA6548F72D35AB1C2BF8EFCA8234FE527
2731	3608039	D7865172373CB82C2FB762805B42FA2E3A331BD2164CD562FD647511E63B21D9
2732	3608306	18B52554A959F9C418F82492B0FDFCE400F6CFB23474449D3E0A33131AA87DBC
2733	3608309	AC7A880EAA59A8F0EC7F357FCCD7A6FBA68F74AC394A74619A6E355B45414774
2734	3608320	CD15780AB4967A8F0B8DE51D3E8DD07277FEF2DA83E9791CDF22330944FD302F
2735	3608328	65A78BFD1FB63497EC0C256CBCF29D83DE30B2EAF56A6F531B455CEB1F233574
2736	3608542	0ED238EA0DBDB90C657F872788AB3201C2DC0B534E9660F441140F9166D45A22
2737	3608544	ECA1197A6128BBD79089EEB00D50CA62984B205E1DC1081C179FEF9F7A343B37
2738	3608556	E025132BAF1B3FB1F797938F7C1BC9EFD5E37545397D5F035520C70BB98F8187
2739	3608562	04E2143F5DB9D5AF06DE22352A0528E1955E2A9D0D9AB1FAB1E940542203D736
2740	3608825	14D77E31FCFB8B21CBA6B89ECB326CE1F7A4DB23A059E429165A00F24E4FED45
2741	3609016	BDBB9625DCDBDAE515513C8D248DD2072918B023ACB787BB0BB0E420944C5235
2742	3609057	E15DF5632B0E86909D12B11DF631152A8F2CF13B8AC0ABDF1D081F11F3703D13
2743	3609065	8017C438EF2CF01EF0CC2325422CACFB6E473263E64877DDF13199AEEE265C62
2744	3609202	6C03F91B31D3F426D3E0101DB3CF3B08364E974796D862A2D670D333145F560C
2745	3609204	B9E178577D107052A0C43898E0D70DFCFD1E71D0DB265547A45F1F7A2B680AA0
2746	3609231	FCE343E949A64F0E20350C5AC4CF15BB9C9F4F80372F59776783D79735429A30
2747	3609239	B3F3CAB8C44DD5C0A8E049D5D54352C6C477211B6720DEFDE08F08D93D9D735E
2748	3609314	6D0378B4A4EF893062C967A6F030DB78B6CD0C8B981187E2B2D71276E21A0FCF
2749	3609317	790FCEB3DE4C4033C5A5BAD677C19FDAF106FEB302E79D6A3B346CFA8A086ED4
2750	3609384	58CCAFA45BE740B5222107A53A8EFA58012A661171EBA5C2BAA795442DE103CC
2751	3609396	30B6C611BCD87F3AEBB2498DADD7D3AB885F53ADB40E2C39876669541CA435C1
2752	3609402	4BB65B0173E359C823B93110120603DB634C0E8B9765FB29701CD6E890A3A8E3
2753	3613665	6F5FC05547E7ECCEF741AE359CE518492D50590CA99607519CF12B2FE786EB4C
2754	3613889	145B5CA0D3349CFAFD4F4ED8190AFA275B2468EBBCEEBDA1C46CC2144E89F2D5
2755	3613891	363F36C753F3975EA97D63501F5BB56E851275C5F37488DD4443136527A2977A
2756	3613893	DF14AFE8EAB8838147DA56777C1C2A5D224EB7242327178EF220CF20FEA3F30E
2757	3614025	84AB300C71CA6A6E07528AA080347DB6B5992FB814118B69D7F7800B73EB2AF0
2758	3614129	0792A1AEBD10264670B4CEB2D9E891AEC6F617253A70EF95984F0B44DE346BCB
2759	3614535	2CB19668FD5A41B94E3A8ED4F333847D3F2CE9A472E2479A9014C9036953A5DD
2760	3614558	888E8C107D4D8C8B4380DF3757EC4DAD0C3758BBB5E39B5C32C2EC7F3B22F229
2761	3614892	F06B11886C94DEFB5B1C22BF60F6E8EFB535394DED19981E5C19E7FD8CD2FAD6
2762	3615023	10843AE6ECD45BDFF2CEE1C6C07DB71EF390B7F483CA200A28FBE28174CAFF53
2763	3615255	64C6981C2FE20BEDAE90B1F21AC9545AE450E7E5F87C47A15488EEA5AA09D86E
2764	3615343	D886FB5FC67AAA55FF94B97C8B6C56924E2478525C7A14B87264D60821952573
2765	3615385	8D040A755FCECC53556D70EC55ED8C541CA712B841390E6D650ABA437D4C2D4F
2766	3615471	151B274AB4E7124ED169F7B309BC85F6C6C8381C47612A40B3D51C58FBB0E35B
2767	3615599	BE929D1089C1FC591D9E19869AE092FA934CEBF92390AF72780A6930C4EA0BF3
2768	3617295	31C3DA76520922EEFA3986DBAA6E1499B3E12389BC567A42E33BE69DF758DD48
2769	3617788	D2133E0A6A29E75AF68D5051DC1832ED68497C02937BE7ED9148577D51937FEB
2770	3617837	5E87DAFF533B30CE328F63B685E7F4BF8F0C3568A95247D06486EC2C2E861EAC
2771	3618202	387339B0CC5C3494980FFBCD3ED97E8661D5AFAABA573AC348DA7EAEEEBA233A
2772	3618204	440111B9C9EF06F7D8B3E6D553AB973186DCEC322D743FD5CD0112E0BA55E06E
2773	3618509	A76D62BCA4D9D1B135E12684801551584354757387BBC20F726F11AE55564A6A
2774	3618520	DD6FEE9021D9F6F56FBD92A3BD3A26C5AB60DC61BBACF5387C63A7490E65D8A0
2775	3618744	7F1DE169912EA054A6DDF6161A27E8ED0C3CA7EFAE8A3CE8770470365C969250
2776	3618756	F26EC10DDC3B91F6035C98C0C05EE874F7F9A9AAF502F3AD4A3AB9AFAA8723C2
2777	3618762	9F8EDBB32C97340AB8E16E45324FB569FBCE768C0308EDB231CBBD1387525AF3
2778	3618999	F75A9D6736256680B8D9D205C5246175B1F5708FB4EE1D32B5D8FCA7D9B76B87
2779	3619005	5A1C40799C274753928EA92424FAC9B6226FD148310A8EB2A68F83853880E250
2780	3619035	6176C9928BDF143ED199CD1C7C390F0DEAC87FD476FFA9656D6B5A497DBE023D
2781	3619215	252CB36AF00CE7C06A65E8488DE58FD166387F03DD462D8664A84208F868F5CC
2782	3619216	8A8A03C9E03A4768731F535803B2E674C718C4BB66C712ADD51E928A02523235
2783	3619257	9DB90EF09C2301618DC14CE321B7925B453BBAF0FA559048A35AA1849A5868C0
2784	3619265	A8CCCB3A2E5678D0D306ED6FE6BBF76EC652B12B9E9C154C4382CB9C3DF458AF
2785	3619402	6C492E4DA5C56AAB5AF63042EAD8E789DFD1CBB01CC01E058C300EC12367CE53
2786	3619404	6CBC20E8923DC1E75F7613215F87AB4D7E87728C87888188984DEFE9B15134A7
2787	3619439	1D527B67533B21920775422803EC878EBEF9A1DC384FE158BE836DAFABD78F44
2788	3619514	3575F3606FB336C21A9CC9E6F61C10EB0425EB9C2238047BD3121865684C8A14
2789	3619517	A77B07C1756FE6FA79D6DC9F648027B53613E66A0A8DBBBB847C64ACC7EB0058
2790	3619582	4F327207CD091C637D965850C3D8AC52533B38BB1AF6BFCD7AE58883E4C01228
2791	3619602	54EF8F082FBAD4C1BDFCD0250EDD0EE230A0F741B02CCC238375A748AE155DD7
2792	3624394	6D966D2BD9FCD971E6116848095E0842C264129B4D0B67EC925518822A9C7FE7
2793	3624551	0E942798E217C0CEE04E7E1AD1F85665FE8BF62B2CB3A50CA85EF09102C7C180
2794	3624606	0F51D76FA07D20CE82AC5C4C12A8B19AB5CDDF6A3A68E837ED942446B6C44539
2795	3624758	218B1784BE73B617B829D0434616570F3C112ADDE83FEA7CE47897FC3AC39B3D
2796	3624955	4928492A2A40BD68B9ACB0817AD74A6430A99E16485EE515AE3040104724B177
2797	3625092	BE66FECA0264E9090BCC40F730EE5218F1CC5334741C2BD096D4415087595E01
2798	3625138	AACDC5B323A6BAF11CEF48E628D0E5F8768576A5D200B2FBDB318E42FD171B81
2799	3625223	F9C888747E600EF8BEA5E1F0817B348F433F127857EC16F44BEBE62F9E5F4769
2800	3625350	BF9A21CA08E465F58DD1268A0796C55CB36F8CA7F52F9F7C40F4F9D40D243947
2801	3625455	A320A32B1AB049995FDB1593524EF87ECFE0E5D6D3348B9908DEC59CB25ADBB1
2802	3625543	74C172BF4F30E1D3FC8B6276DC71C2D3CEDFA042B1402ADE3707F848AC99567A
2803	3625671	65F9EE6D4713022CA7BD2866C6CB7E3CB925EFEE0F2188E94681DC540A6053E6
2804	3625799	82EAAC6AC24EA01487FCA218E8F5E784CE8662E908C174CE59ECC98EBBF8F551
2805	3625844	7962B54748928728D02DBC5D9379B09E70E1C4EBBF61C861531E280B0E6D10AB
2806	3625909	3C66D43D02363AE2331369B87D7D03C6D3D5C10FAEBFE11A137B7B5AA8DAB8A4
2807	3625998	71E0EC3076B7AE08FB7E9037B8609690CC8CEFA1B38D362FE89876A0169350B7
2808	3627495	86F18F220B8249DAD740ED3AC798111B8D7326FECF9F77DA121C1AD902546376
2809	3627521	A7057F09DEB0923305C20CF124E419FA88A794BC6E4F2326361FEEEFE013BB9D
2810	3627531	041AAF0F091627C913F1C769ADDABEA1B6120FBDACDB742D8BD62CBCC597CBCC
2811	3627987	C68912133D383F56149A2E7FCE1B0FC97D62A9FB5DDD48CF8FAE0A7951DBB552
2812	3628029	C631DA3204E2CAAE62EA6D8C88429B75EEA1B40261F79AE96B90C03F666ED64B
2813	3628037	01A051D599BD9477EAE89FE228619BB9402C1AA3C2FF294CB2096F18620CC2D1
2814	3628402	F04198A47BC5D3B8ABE36719481A1C406F51D7CF346D69425B9FB84B7F7D01D8
2815	3628404	425C3C652A5AC1D8AE92BFBA50A9E84E34FE5E9B0D19ADA9BE6D26CFD62C6841
2816	3628431	6F39B08748B50B9B6E0C6B61EBB8228B30AD9D60167208018D22B00805609F2F
2817	3628706	79CFD72CCC9B5C006C3F47844C2FE0C7734DBF600AFA260233A56AF624920D2C
2818	3628709	A741C35D035DF3A983DC61A423C18A5B5A2631BE1483FDDE1F4C45CD02432B07
2819	3628728	4D24A9B572152FDFFEDFCF841E222820F5702C0BE7589015F47A4CD508853F0C
2820	3628942	DCD5478486D224F6E85587549342A76CE5713CAF9054D44AFC9A32B5115CF4AB
2821	3628944	B4B80F55E86B6EB046470647B6CF2D45FA1E665CEAEECE252ECCEB72D7FFBA0C
2822	3628962	D0BCC34CA68642F35E0A606291A4BC70DA65298994C7B869ED17E7A072023DC0
2823	3629199	8549B7EE118B7844564026A07E6764FDA01CC143708476628632895020A54561
2824	3629205	C3E7382BCBE442392621B6CEC3E4F960FB3BE1E51603C58AED783E8888C48EDE
2825	3629235	180F2D5D5811F908A75E6F954422ED506E81ECD527208163E72E240793D62615
2826	3629416	A140E5BF975144D588E35A948521EA2BBF0CB89D2E5542E2A7209D79F345F9BF
2827	3629465	A0A2B131165FF678462A244A77F07CBF0AF512565C6416D9BF06608E9BFAF337
2828	3629602	935163B9A48A58C7EE42CC22B2BCBA630D6A0C003D44CF38918F660C2D183D12
2829	3629604	8673437A96C683B707AF09A09810F91C69677167BD3FF956AD2EEA854E454C18
2830	3629631	B97798E5FAF6CCF2A3AFD921098369DBF31D88B7C9747FB5A33292CF495819B4
2831	3629639	C13E923C6DB79A150AE6F76BEFB37B76447E888BDC45F49D29D19C9783408E4E
2832	3629714	306F5BA5FED7B1A22D6359BA9C5481087DDDB8006DBA5E6C5C2328537AA93BBC
2833	3629736	BD649E36BF5D51BE6A3251C15D7494027BE32ACAE539CEB8C3BC744646F19C64
2834	3629782	F02E68A5CEED43615B373B7BF799128D35A34410E1C765336C1B18D5EDAA02E9
2835	3629784	1811C57722EF100B4A7667820754621051175AFEF90FF770D476AEE79177A803
2836	3634529	25BEC1E7FC708A3F68036494A6A1F695B54ED2897D3305CB6DB8334BABACFA9E
2837	3634594	A7E805EED12C3688D400834166799924356091F6FB250BDE40523437012CFCD0
2838	3634751	4F6FFEA48AD76C5BFE90EB7BCA5EAA9CF6675482DD2AB0583F3CFFC8D1B73B6D
2839	3634935	43F180272E21232DD292238B08A720723C9CCC84F2193EB2E0DA6079AAE54FDE
2840	3635155	85BA9AE2CBBD6BD33EF191A2CEE92A5F847F79BA01C4583ECEA3B154C61DFA34
2841	3635292	6800004DD562E9E48679748F24F9D2F23E754FF3DFCFB1A368312A7EC0AD98E3
2842	3635338	66A71D936D86435D79DBEE1DE656E55FBF86092C03A6A5B517433A9C177F1A0E
2843	3635550	E29D93C83D571E9C310A26730096D2C96AC7A5660743ADEA989D102401182FDB
2844	3635655	0E35A79A51CF26726B9C7FE7369114D8FAD8BEB45F5140DBEE22399D6E9E816D
2845	3635785	4A8DBD084BC72BDB3884B72FD105C145A9E78FC10285F6F6131A07B9FD0DE28D
2846	3635871	2A63F4AD61EA66893A1E7469D6A943E1EC603754BD9055699346620EB79960D2
2847	3635999	53B794EDE16D1561B9A30211FA3C508025DB5217025437DA7C6F97AD8F25D9DD
2848	3636109	E0FD02CECB921AB73181C2BB96933704081023E4E80420E26465BED062E84934
2849	3638229	9D9158B502193A5F9D92E845DD7813903579460DBF1F7480829E09DB61FC7ABA
2850	3638604	501461334C51E7F5DFFD077EA8CDE02F09BB428FBD735C246A2B40D9CD7C43B3
2851	3638631	0E13FADF3C750EF7A6A56206A6367EC91BACAD72A54DB506567A0088E7E83166
2852	3638928	219C46115474EF052CE998E3546067451FF60F5789F8AAA8713D74A8EEC42D6E
2853	3639142	B5847C16CB6937C369BC3A5F48BB6DBC1044DFB19401E6632AADEC14BFA720B4
2854	3639144	7348BA47CDE2F9D451975135F7079D9BEDC001D62A11DAB48721253F96869F4F
2855	3639156	1819ED1E6082657DBEE9FEFE2741EB36719447EAB3207E29AB2DCD4F486F98C7
2856	3639615	A883FBABE202EDF359D42EB14414C78F3AABF33514221E1EEF3D8DC4B1F40FC6
2857	3639802	C3019D12C7DDC6A9C5843FACEA40BA82DED43E286794663C9AB292013FAE20EE
2858	3639804	42EE18561D5DD143BEB2C6F7AED3CC1639BEBC795F6E350B384432C0E9D4CEC4
2859	3639914	9B7F5A040DA9A97558191700CFDB6BC37DDEBF345F0C5C70360D21F59333BFEA
2860	3639984	9C3C107DCB895C4F7C3FFDA4BAC2EB642F4BDC9FFEB8F2360230AAE176091096
2861	3639996	C0CDAA35B799537261A30BAA54E71DF346CCEE2B0B0E7D1603CD4E50BF3B8C77
