core_clause_id	fcuj__clause_id	clause_sha256
549	3436833	11FDA44C46259B2756D07DCFD1B3FDDDF806801E4450B9B09BB28EB248621897
550	3440862	74E4572357921000F035BB263A94BFC5B3C8EA9A90ED027D206B75B750D2DC66
551	3452173	20F6589895DBF8B33E54F9A01C3677B8B9AFA2FABBBF973ABC3E6F643A54E8DF
552	3453221	80F1EBBA72EDF91ED55D8FAF24A774F14A5E17D648B2EA3125089F8071A9B96A
553	3454112	05AA268AA1C45DA47EE07722BD3197AB727A6EB7705018022443F3A16A867DBC
554	3454680	AE64F78D1CADA7FEF9DA4865331E19650A03230967F850BAD0A4D31082211E8E
555	3455749	39967B7FA0EA3CEE26D244638C156E3B97F4D4B87C191DA2C0CA8533D81773EE
556	3498744	8C18A6E7AED3F5B937601DCDE67F7CEF10FC0378D677920F7E369CF97B3499A6
557	3582482	149475D82A28471644F6998F970DB0BDA25BA33F43A0A0C5BF6BE72625D67E0E
558	3599091	9C48F26F1E39761476A90E687B8B8E99D7A5FBBB0709115BC21D9B6FBD5C5EBF
559	3636101	D9D6D42076F8C39530D74B4EC78E52117B977720557F923BD454E9B4610D322D
560	3644486	FBB2FA8AF76734EA8FF7FDEC38185F480A6C83C1E8C4CF5A562A994979B3C788
561	3680464	FD55615E28D2BFD51779B129872C7A6391F08606FA1750C80867ABDAA26FF881
562	3695945	35E81B4098DEEF8CB23B2E16F30CD15C625ED78091EA05222E7F238440BB7008
563	3716504	2DD144527DEE1FA88463BD371124B76A3CBB090EE4678C7D13AD9438D06EAF71
564	3816591	962391ACC3205E70A9C08441D89B8EB12636632A77D994B0F7FC10AE72A855F3
565	3856571	1E17D202EEBE5CC4D6F07CECA7E5292666F12C0E267FC728B990813D5222F042
566	3935113	62CFCC9CF4729129B690B145CEE307B5B2117FA3421680C14D34990E2D17BBE9
567	3948747	7CC560AC5AD1D0CA4395D30428BA1013BF17A05F88D0789ED4A01FBE5394F8B7
568	4013780	2609100D8953750CA1CD610F77848512E594355054FB27433FE35A91112E72D7
569	4051206	153638B13749DEC95D8EF530938344136B5EE519891B150D964AE682D517B382
570	4051806	58B8B9907BBE2F541E8FD32FBC54B41547D31D689DF38F3A0E1473F7F6F84F86
571	4056947	05A700E43DCB16CA095EA3F6E48806C7DC7EEEA350D5323A9E7A81B4C82801CD
572	4069424	E6AF342542CB1F6ABD46AE6EBFE4EA4F7F686E3E83B475B280DCA03946585A5A
573	4102554	6F965ED86EAC66DDAEF221910904CDB1CB0A009055EF0540F1F4A4CE35D3027C
574	4117918	5F7DBF73F014A03EB53A5DDF87B59709D7A7A3DA306D7F1082D8ECDE806B34CF
575	4128703	26977A2302FEA27C916C37735053135B1FCBB2E80DE799F4FD5B0F393726E9CA
576	4128705	89086AD6F741BE43C66494FB6B38199A9FD4CD046008FD8C0CBE65F47862A730
577	4129003	5B95FEB2162B36D4917563AA9A6A7BFFF1DB55FB9F9ECCF073334FF81BAE0800
578	4129005	067DC3D91EAAB561520A2E56511ADC0DA5F2414CE3C508EBB84EF6D3FD7EE65C
579	4129303	A75EECA1FE1CAA2A27B6731B31B321D173C8DD0A74C57B56D934E7D7AE1855BB
580	4129305	AF9BFD74C8B54BB1746FDDFEC6D6B0FE2EB1522146813052B6AE25689B26B59B
581	4129603	EE54B1A3D1F5778D654782D014A4222727EA0969B53CD8150A985F92F4CAE6A2
582	4129605	C5EBC217AD7A7323A932B8F40975A90208FF43B204415EA24A3F7DA2808BBD69
583	4129913	77D36C4ED56F911075CF9ECF61654D4CF16B22AC7DA3FFD83E8FD68F61C0F1AB
584	4130213	E69F1C9648A54C50D3F41BE9DE3F5AF6E650ED45664A34D59080628949C80296
585	4130231	EC93100958DAC9290F2DA8EF85458D6EA9F63FDDF7C7079884E247586070D154
586	4130513	570F9A1594C4BA253461D6265A206DA9DB3BA22514F4E87F754F21D842BE010A
587	4130531	2A53A49283EDD17FB2205707DE91D28160282C28A6ED610DD4A25FFB7244E38D
588	4130813	09560A8361DAEAAD64A01C5EF61CA99B3B4B97F80BB505BAB11E3EF55B3DA64D
589	4130831	BEA7A2607C852803F9AAFE471DADB36452D0D848429A52643A26BC25CA6C4D46
590	4130965	1EC095DD9AADBC5A00A15048447CE889E3B8AD6E21ACD2FBC38BC65E7ADC802F
591	4133640	93C0AF84B819D89E86AE724DBD99300456FDFC6F3BD5914D9DC5F3E16FE0B12E
592	4135201	12C34EC1FFE134544C9039B6A48081F026C8CAF92099446BABC790136550F62C
593	4135697	8B02E24394323B387C70EF220E3D8D9F33761C205396AC58BB6EC93BCA51E504
594	4135715	17DFC657EC200AACC683E5C6B63A999F92656519EACD1B28DEB52C793A6D570A
595	4135997	41253F65035DA16D297BA6B13F845C37EC56D770E50DC914E27F3C4CEF4DD53B
596	4136015	E4AF015DD7DEA3F6C91689C42E6CC650CD11A20119527668504234FBA6DC2A54
597	4136297	A6D60C01D3B308E221633AD977DB9F75B9CCCF4CA5A220BC6BB21A2F052B4BBF
598	4136315	089B7F813C98C1DEAC5600FBE24E3091F5EFCFEB7550E204EAE1925B9193DA33
599	4136597	9505F5BEF8EEF1313EB77D32B78E7875C123B9203415F3DD0E0DB42C9013DF6F
600	4136615	15BDCFD612FA28A8C166F549F739782F5D993EF2C146870E733E82E3775788ED
601	4138855	CDA0C94C4F4169D6B98BAD7FBFCEDDA4966254D30DE552E142113CBD73644D80
602	4138885	B3C617BB987929DE1F1AA1BB5FCA28551C914AD0A93DF91A77DD169295BD1FA5
603	4139155	F44508F7711956725D99458195401A0617F1A4A89C53D84041FD8300EF13761C
604	4139185	FD52841CD2EE1516B2AE07D130CEC761FF44F5766C45B30B02C4E1F5D68215BB
605	4139455	AA940F23C4466E6A1054486CD8810A20F0017F345F738916F5FA41FFA58B11BF
606	4139485	D887739DF79118BA3AB45A600C9276B5875A259FADC5F148CD52041E87CD098C
607	4139755	E598FE2AFE4F074CA5D47E5B099F7A43DD8E389D318C11C495F7B9FB5EEC0C56
608	4139785	09A3BBE7E372DB7A3EC188EB637EE4E04722678F0C2598F4CAAA8CD9E7C75138
609	4140339	134F4CB11D7ED4C984FBE01729D76A3C2F3E20F90245B889AC6B0833611DF48B
610	4141402	7860E0A428C217B2DE11F349FA337799DAEBA7134E8F3261E9704C9D13EF95E9
611	4141406	E920E12BD558BBF43FC9F6AFE81199B322991F164EDF1868A754704D885C3D35
612	4141419	2A63F0D33B7FCE5DC0834BF259819409793D720B3DE8EBCAAA20B1F82E726602
613	4141595	DAA7D5A365C9951335F15BBFF234F51015727D51B0C72DEACC20ADAAE38002B0
614	4142219	6183C1124F157C937ADB1156BD0A7F59B2DB1902A72B78460A7B5D6F2590B6E6
615	4142993	9FACC3A30936C643EB10C815166FE76EB1018291CD4FB6D057228A9938DAC228
616	4143574	308758E0D7BCA222466C2BCC87D849CB5BD7FF82F3E657702A5D08DF281708C6
617	4143999	5908B70CCD830C57F1CC78983787F54838D92EC607062C7ADC32907434ECF41D
618	4144045	BDF79BE0B60CC3C8DD5B15961489A5BBDAED2C5C5A9B66A53CE8E337E947F909
619	4144062	6F94A76CEEA6DB6CAC1BF3293BC165141833113C6F1075F7F16CD3A74734E0DE
620	4144302	E454E836D02D8CE7031B8D7DD1E7DAD1D2D2398EAEB3697389DE356538EDF602
621	4144339	1970A94660246ABFF3A4BFFBA4DDAA32595A312311B9BB8F40F21C5031323B1F
622	4145926	37C20434D561E3DF6BACA32BBB8AC9D8DBDB59DB80C48AC285410B63DEC75EEE
623	4145969	84121A0276EF945F6D32A13A907D635A5B74A609126FF8A9CD0F8C21427B0DA6
624	4146868	B46A7BD7CD36DA9436983B66BA86F5F54B2C05946206FB4CB1790A7D216C21B8
625	4148989	CEFEDA6523C7F6398F5469AF3AC0889C64EFAC3FC61DFCF852C89845357386C3
626	4149663	9B06B16A4541D9E4C851E4EC1EEB8D80F4A07468E10580107FAC829A589420CC
627	4149709	15A1EDC636CE4DAA141D33E3274F984EDBFB0A85E2B2A4B6664D4A0A7D6CE235
628	4149983	2F2BE1207FC64ED35A982B10DD1DAE082F679085C7C38C9FD6D3009906C72B84
629	4150023	52CDDEBBDF9EE5EBDA173F625E3BCEEDF83E9EB9B458184E03AB29F05603DB9B
630	4150069	773E3BF711ECFD5818B074DC265661ABBBE7876D26B84AB7FAC12497A7D19080
631	4150099	96D61F43777EB3865B61D22BFA867CE6C4C02D42A430894DF4F0E8CC6AEE8FEF
632	4150173	A02C1E57D28758850FD72F3ADA4BD6549C858F96FA9E2892C6B3CD49374BBADB
633	4150343	44E1E3A1808DBA4DCEA1223A19E65F64272A2028B2023F8858C7F85511E3246B
634	4150383	432423235D72CB061AF809EA6C16B5D99D754A2F55033D1FDAD26EC55FCEB246
635	4150429	DAF412D18B181C01867BE54CA8DB7F5E9860927362A5B1F0C201EFFF4301D67F
636	4150459	654FEAF93759CEEF76EC4675C8962A9EAEF7367613E48502AE105EDC0DEFBC56
637	4150703	B7DB8E566334E39979004FAA51BA7701DC125CF4A247AC375D3A0FB6764504FA
638	4150743	B544D171B2D7B30CAB3A0C2B211A16658949576FBEDB337CA914A571931BB2F3
639	4150789	176EBB7E025225D830E3EDFBDB03E62B310D0865DEBC78A32E3162E54D425A3F
640	4150819	89F3EE3A4258D88A56EF92F784107F8C14CB9A7C415DADA1914C84F746AFC001
641	4151064	AEED9000312D3AE5F3685EB90DA9B20617AA706E64D14B593E9A14A0353FE07F
642	4151106	DC04C69E1826A75CBCFFF2E6ED23D3D28DB9B3F9D6D1AA91E46E6E86B8337B22
643	4151364	FCE80827B1E47AF2F894FA816BF3569B5D3B2C8B4448C7B81F5716CED29016E3
644	4151406	4D354090CE900FCAE193DC05441E51A3A1DE56898CE202B3917B45327E5C3426
645	4151664	96D4827A94DA8AE176EACA70E89914CE900B1E8678BF36757CF3676B17BA36B5
646	4151706	980D779611451983FE8B99C01CA20F681A4F8D553B400D71978E6C64D01DFFDC
647	4151964	9BF485432ECB5AB6F9243A53E918CE912002D7E93D193B3BCA68BACB59026353
648	4152006	139C7744CB68C45712A10A623FE86FB9E8B073A3A3D5937D014694A5D5E4A4F9
649	4152294	84EEFA3A250FCC56FCB541CC001DFBAC44F1D8920BBBFFC73D1EED4E2FA04904
650	4153014	5BD8DCAD73C97DC255238E56A6B73847E3A3CBB9A404BD4ADC891CAB98517F97
651	4153257	8746D9153400119770927DCA3A0A094E604292DBE8DFC727BDDE061E832F4117
652	4153314	67E360D9F2B490D4216DF687D5F72BE489DF99848380664372DE6B4ABB752B93
653	4153354	E69B3AFC7613CD9A710346C25F05FEEE1C1271FA3820E64706A8B39406A13586
654	4153367	535B639B87AA332A74EE8FFAB09BE751706B34CF278428277A5DF029B1128CC1
655	4153617	443A860C4D9E2D2554686D75046E3204EB522A5B86E1B8342B9A96F3D521ED9B
656	4153674	11F3DDDCBAD592AE7914EFC4614BCE8D28F9A38186ECDD7D5320C51C0507A077
657	4153714	ED194F1A6ECC607046E83741CE6927B265103E075D569DC4E3AA7FBC47C7ECF7
658	4154024	DE3D2B40DE120D19E1E85369A683EC7212008F0F3D3222A9D6245851BEDB0758
659	4154034	8C950F71566E5C8CE536105E24FCB9AF906FE89B71698E0E8099292BD946E5CE
660	4154074	A293DF1944EE747B8A028CCFD464BF676AA5DBA9C32853256056CA597A6BD26B
661	4154087	9E32C44479F3974767A9D1A0251A095383DE9BA3070B6C1916D5F7FC202F7B7F
662	4154094	C39ED080D13383FC1982541DE3CB6AB97057F4839B46CF96C0784DB3F62690BA
663	4154423	6E87259B138A789871E7E5D25DD262259BD34C767BDFB3E9178D81E9AF27B8DB
664	4154823	AC379CD2C38959512A2E0FBEAEC07794E84D31D1AC662317F5FFF32BFE8E75B0
665	4155503	ADA5432ACF7F274621D9CAF90DA370BE97694554FCDD0F0B5A0D713A4019D847
666	4155543	D8C3EA748BFADED929C437A7539F7CEB908D484AFBB47344222AD4B39658AD73
667	4155589	FE32E9F7B20C321E1A4C8C25C8A49CEE42AA3B350223B6579C6D53945F2554C7
668	4155722	19D73467924683DEE49C2B86A85D256CD3B2C35DE34FF9337C04D9A2B30D5BD7
669	4155863	993AC2264570A2497D8530A27D290A3207323C19C056EF20C7BDF536EC156800
670	4155903	BDFD8D28611F6FBC5969CD0804CF4E004F67A5B2788966DFB92DC865A948CA6E
671	4155949	D79EB4538D309FAAF3B3D59D4BFA1DF547082E9339098AB163E243DD2438D736
672	4155979	732DE629D8A0D6BF3C7E66092D573D4F3EE257CBFB3DD3A2CD2036B43066894F
673	4156082	0CD739D62208B5A7DF92E26CF9BBA7DB0B2328AB74AD5E429E2561BA06D38FBA
674	4156223	63D9592E048577B5243079EB65A3FD158A2FB3DE045CAEC91D961C54CC648C63
675	4156263	FDC13612F8A89AC9BD76039FA7A11D60FFA213FFEAA332994BF74591E78BE78A
676	4156309	7D91F03E1D5473F24EE8790E2DE29E1FF71B7287CA04E3744AAF1D6EE85D621D
677	4156442	29287E0CBE3B27EBF8C3179F3779D62799BD670893949ADBD303FCAFFA2B1C51
678	4158710	9541A3B29F95B7E206C132BDED353C85A9227CB6FD7173BCBFCF804B73247900
679	4158735	788F0649729AE75A4B109C4400C5F63FE73E31FA55F67E1EDFB8380BA7B978D8
680	4158813	A86058796313C5678AC6BBD056FBF794D72D19DB9158D87467D2579BD6300A04
681	4159010	D975797FF082E80FF89FE946AE752EAA0D5E8F098F644749DB9C70DB04CE45CC
682	4159113	36F6BACA264DAA197FA80553BD60CFC0E3047B87BC57AF5605E0D8D7E08DDE37
683	4159310	3071EAC3D17E3FEBD65746B681231BAC01EC79EDF808B5517AF47B056D9D3903
684	4159413	72AD798E4E5580181B2121BDD7FEC9DB60DA843E9F5902A0A0B28699F4DFA607
685	4159610	4736D5A7B261347200881A271450EC229443966B5BE0BF544C11530C371DDF54
686	4159713	6B5992F09F9976A78AA859607008DDA17F477A2BC33204926134F66101217953
687	4159934	32F742F466D7862867F0D556915896131215A4B6914856F6F793764335D18402
688	4159992	6E9DE517A1CAFFE36C3673544EC904DD62F3FE2AF2CD4915047D2B418CA9D8FC
689	4160294	AF24D943885F88B1535F640E7674633CFB6F51260902658CB367AEA3E3900544
690	4160738	96BDC21990054058A37EF083910034A656EB1C167B11676F1B5C8538EFAE044A
691	4160790	A18B4C9DBABAE4BD4D5D8F6041566FC4CA91F640D4A8571EB9B26C4C0FD250A8
692	4161014	291EF5C69CA89502AB8EEA297EC5C489992C3860B0144CED02B4FC28F30AC166
693	4161072	DBB827338AD0FF72C18E4A928852D834E65C7E51D5E30DD9AFE71328B8343B08
694	4161098	9C71B5FE25EC3A2C17836D77E1F673B04C71B130C16378581A8525E9FC729281
695	4161150	0A840CAF8469075FA397654187104CA6F6F01F401B285AA7673F0AFCD9F493E3
696	4161211	780579F79FFDD82FCD463740C60A436ACD30BB0CAA543F84B2720E4F66A076E7
697	4161374	75F011D2BEF99BD884DFBE8CCB86C7BEC693436164CEF26680772C2DCD0DFAF1
698	4161432	A7F547A470E882EC81F33C189621E4994FD960F8CBE0430ADF4769DAF3C85A4E
699	4161458	D29F1AD2B15B57E1E3C3439FE11C387705C19B15106CA465947009F1FD5D7D59
700	4161510	B9C7F91D6F7985B4C1506220579265A010FFACFBB72D5273308EF96F7963C758
701	4161792	D65236FC7F70A1CD8745AF98465E3AAED8A52A20ED39EB32249D081DBDD19ABF
702	4161870	C4A187621E20501DB9586C07B55A873281C751DCD83E9B1A9F93E1700043FCE1
703	4162697	DC14922E4B658C7B9E9F4CDA33C9BC050FEE1DA22F2E1B965D60A61FBC39AC20
704	4163461	380F0E92F5C473CC507E04671B3CEB94B13485657BCDB56B3F926D79544B1D06
705	4163516	9D80ACB07BF5961AE5370EB4E6948F18118EEC39ED25B08E5BF03D1A6F9631A1
706	4163558	D0F176F3202A8B76986390C5F5D6C801C133065A7991C2987BBE2ECC746CA973
707	4163918	D439BF0A9641B9EF8698669915C1F81EC2BED51B5DF5C81ED3C17B0537231F43
708	4163936	AE59C91AF68BE8D6079EC9ABCD1DB8E60075052C27DB564730A31C5DF02386E0
709	4164208	B7E8AA9EA011BA541902A44926999A128B970058C73FC83834A2F6048A4CC09E
710	4170355	5B887C0455685B9F306EC0CCD91A1EB524E8AB938BF3F3DD0DE18D66A29344EF
711	4172490	B943D026C767069F5EAB551B2A0375A59104AF73EC799618F06D29CE87D74DBE
712	4176386	442EB0F78919567026887A8AB6B826306E83EA78982847AED00D653E9BCFABDE
713	4176738	4A695D7E2AB8BE2843733D7C36E13812AB26C4CBC14A7435D0256CFA2919252F
714	4176746	C29575BB36D373ECA76E155F3D058A266CBE5BAA5E49F1A0FF498F8924010564
715	4176852	E9DBC33660172E523F57F8BCB830AC5272109D62F32A0247D63F9AC38D90A9C4
716	4176874	8931BBE5C20940A0CA223482EF2FE548BE9C59024A7FFCEDFB9BDD7AA27860E9
717	4177075	3DA8A83FD54D41442A1473D4DEB483FC3100C47E712425C8E277F25D3948F80D
718	4177098	9149FB98AE3D1DA2CA8431DF2B9EF502AF0F70FE360D777D99A2DC33196F2D30
719	4177212	D891A6FC2B7C66A7E82F7A9B46DB513F06E846470128BA9B09FBCD4716925B1E
720	4177234	44E85091C78321AA2D25CD75E46CD8D56A7213400C73C754E82901ABD858C59D
721	4177417	E72761AAD24048DA861649F6B91565A9F7751F4CFA2C63D36FC4273D0364C3EB
722	4177435	986E579FCE39C7EECFFA3B7097EC6B4DBCBB4675A35561D078D4BC63CA539A41
723	4177458	D85638C3394DDEB1807A0A0DA759528B0C3818BF9CAD19FDC7D5584899B5857A
724	4177466	4903DFE38A763F3E14E97CCB2902E32952BCEB70822F4F2CB522D1EF33C8F331
725	4177572	E5C6BA3D5D745EA40395D89C0F014DF49AB3B0D151B811480B4B0ED104CF5808
726	4177920	7ECF96DB2382DFF66E838F1143879A37A1B01010AF049A9EB10D130497F46F82
727	4177921	AAFEFD7C1CCCAFB4A6C23913E3C30C74FCC17F981093FCC86EA6FCC01E4B01D5
728	4177922	F19ED656446E74A3EF32B1EC38F9DE440A6D6394FF2A67224E5F58C7E2071C73
729	4177923	AE3B4FCA304AF088CFAACACCC5C7CFB42C59303C45CC4B9C0628AAE13E03DBF2
730	4177924	E1715FB7D3FA378E25BC8E6D9E05445621CC8689D9277F4F536E7223603A4E5F
731	4178220	1D3AD86C6DD236C57D1DB5D1D0868C2EAA11612F9A4F510F205E212E3FF692D5
732	4178221	29EA5A67FC0CCD3A157832D054B63AC2FEDAC6FB8C54D74B6F71B6D3286CF65C
733	4178222	5F1380C6F4E527F118B8AE4074545FEEAD9CA8A756AD4A04FA11BE22E0075783
734	4178223	8692CA9084B49DDF6E207681E81F440433D5BF7E41492E8CDC4BBC1169A8C299
735	4178224	48F74959DDD6BBE1FE47A6946BE8CA60999D6238D3CBD395D4008310558E56D7
736	4178520	AF7DD63FF3FA1FF0F0B971C6908CED6A8E695E62156D1D1040B87AEF276A7A58
737	4178521	60794E2A9A74B8972DF6AAB60DF8048DE4507576903C4BDBF0CB068026CC0AE2
738	4178522	3A9D2F329A4A49E5591DA8EA56BB6A5B54D5A31D9DAD40AAD639C4E518A2AFED
739	4178523	9137464165CA588F671DD2E920A512C6BB831937B7052831ED8C1A5811E27BF6
740	4178524	1AE41F34F684D8F7DF74A3233A6C4E36EBEB12B01797B4FEB83BDC971D1937DA
741	4178820	BEF63210F5FD0A973B0DC8401BF7A309507811314C4DC01CDDDE6968F210F8CD
742	4178821	964B79129C31FE3A1DC77449D61D911AE6740A21986EF1DE22D86DCF5AC22E0A
743	4178822	1D6A9DC09B90F305683765A65B007B735138E5668E4BC8B4037DD9E5595C0E71
744	4178823	4544CE9A983AF84C36667045FAE936CEC3DBEB92117F56561D6C705F714B977A
745	4178824	04314EC4101DBE041D304CB6AC57967DA6772FD39B719D7F509B9877709D81C3
746	4179003	CC31BE2704F7566658D97E8572394E4D79C6A696D0E81BAF7C1FE2BB9FBD4A9B
747	4179363	1E34771F6E51797D724836A778261A1A4417E97E28ED3ADB887A5DF04E45C0C4
748	4180083	9C2431FD023886A6EAEBBF8828C8091146772C1C1E90E13DCF3EC015E996021D
749	4180239	276E1F5A4F2A6423094CF342C17E8BD8F6A6D28AECE88E7F460FBF1A332715D8
750	4180267	091A41691282FD67E167BC2A6669B9E354FD64523C11D54202B75665F58D0478
751	4180307	B935F552E315EE5F25B50941911FE87589870D547AFEA419BF6904DB34BD1E42
752	4180492	B5D9B19BED0E3827F0511181FCF0328E141F93BC446D1CCAA11E2B469B01E7E5
753	4180803	40092457AC5F39D8F79491D70B63B63C8AFD7856BDBAD6D7DC869C0E92768852
754	4181002	A59CA96572CB3323FFD6C51F29F7250C429CEA85EA5D7979EA157C10F40CF912
755	4182429	ACB6BF53A305D1F39ECF72AEBA673FDA2A2262B9E6C0B772DA3D7FFA5974C8B1
756	4182623	B8A38C583A979F49DCD9636AE6B66DF95230DBCA295AAC95927CDDA8283ED76F
757	4183023	1CCCD42F4D35EEB215BB21476ACF1C473AF28EFEA9F8113FD3510D95FDA97FDE
758	4183069	913877133A842E8FA9B898EA0595BE52B3DC77EE4DD1A259825EAEFF0B526B71
759	4183099	2CFE76089D57F429A61F12F2FD42FD46B2AA7E86AC292C6D602017CEA4DEA68D
760	4184714	A8F563C19126475A601AFDCD1DC3A066AC665982B8B203BD67F535E391DB3300
761	4185115	7A122A58FDE44DBF31A4FE5D5E75F54B75CB6352A8677A2CDF19008C3385CD6D
762	4191023	B8254B57953D2F4A262BDFDA9E81E3C6547C2601710EF2BDE25ABCB927F57C44
763	4192636	AF3CA4EB00A2B4AD80B4ADE236BE5C496649E75B0145A75476A4A29C380E9EDD
764	4192652	A12C6FE5B050E6E13C3AF9D83B2543300DE4C7B054D6D4152D78BA30A10D6E4D
765	4193211	A958ED1DAD13103520AFF8C12E181B1C3E171B1D1B6C9E9823146F4DD1850F56
766	4193275	05DEC973F18F5E83B1DC38DA99BC5D6201421CCCAA1C1884F27E593135E63CCD
767	4193740	69CB03F558733702FAA79EBB2282FB689F23586BCDF5107F84ACF2E1AC76BBFF
768	4194040	E2874B89DE644E373ED8EE7056EA89EE1822F72C395D56EDF7BA017908D701DF
769	4194247	B5DE05AD11D43B314012C22AF4E57905F6FD0A9642335361AA80059C322DE02E
770	4194291	65441621717D9AB5F040B83A4A9F0F2F9F0A0AABA6688252C0D2496AE1955ED1
771	4194355	3FE01935CB621BA5E77F4D6D15E8C85B4A34007241BB76E85120C5F47F56F410
772	4194400	D44196CD87EC2138243E62C925DC7D98EB79D587804C6428CED2AF401D7BF8DD
773	4194437	0EC29E3539128C493ADECE2BA2BBB5B40D57636B4E0080B2E8C56D9EAADD0129
774	4194820	74E034247DB9738141C9570AA670BC13E0F952445412A8BF9501F9E676C56965
775	4194967	CDCA19B2984D2E69BF5285003F1EBD05C3727AF1E8333AD1340A0D20CD34C398
776	4195011	CF7F1077716C42E9A7FA64E262F15FEAC586A66F1834870F7D816B5DE01D1134
777	4195120	B91B2FD818680B535AB321F88A4C2BD49BCA4A00E29370AFBB587994455D16A5
778	4195446	ECC2C51353EC6E6F25BEA55CE03A1F63B083639A389B3CAC2096AFD251CB6210
779	4196940	1FC282E9F967E5E5A971816870CE6FB9729851BCCAF268C217387DB8C238CDE6
780	4196942	E8615628E552117B279973C9A2BCAC6CF102D02565BC3D05C5A362870DEC6557
781	4196952	32738B3933DDE9FE5BA6A462D6BE16DFCC2C0815A92B5D7BE27646E7C3CD4057
782	4196995	04F16115089E48B554D669CA31445D0FBAB21DAB30B1C35737A7435A5FBC521F
783	4197066	E0428AB7A84DDDCC6CF0B95DE05917BD19B02ACC863AB68332B4EAEA8762E4A0
784	4197580	D80EF4948543813509AA287A26CB7364C63B506D91E39FA683393139C70F0A8E
785	4197641	E4E4980C8B3E3A7CFCFD890569C93C9360B75FFD5F89D3B064E411507100C2C9
786	4197645	41B069108BCBD0BB458DA1F996FE4130DB975CE137F330E1C5032D0019D00F9D
787	4201211	9DDE62B1BF2385E8B5B89CAFC720836EF1999D316CD866D5FEEF57934944DE71
788	4201571	62ECF79CCBD77B5188BAFD9B171038C292BEBB0467331311B7062D9FF5FE1083
789	4201705	94ED9794BBD6ABDC68C89755AEEB591DF0B94C04400D22DD193B5CFF3CB1BDA6
790	4202013	98194E13F56DFE6DC3D80E6DAAABE74A0A1C99DFF4E3F0F26BD3365B07059EBD
791	4202067	3A2D5AAB93BD043AA5B8AD673809607EEEBF5E990CAF3D668EA96D23AA107671
792	4202291	148D54EFED258917A15B91CEF9041A50B59AAE4F0D1E0A4035BDB7D07C95001B
793	4202293	F42F4E8C28AD269ADC5EAD603F414F37210DC3AEA31E9E50B008C5E157EF5254
794	4202349	B6DFF1BC45C2D2A20538167EDA725C004F4AE300889DADD0569B883EB63F87F2
795	4202351	C981249525CFACC57CDDB81B6D3E10EB9BA77DF821DE018707365395F8859EE9
796	4202373	9112A62B60702D022C3533EDA0951FA8BCD0F05943F283FB6A6DAAA1566AA1D5
797	4202425	C3C36A87DDB909CB60CCB5CF27709AFF0BD0EBAD34D19722A64D91731A6D7CCA
798	4202427	675D7FB7B1E4F80FACED5B6D3F3F87C92A3E043B483FC0F16FBA1B1D47ECBFFB
799	4202651	5053650C54C5194449A5ACFEB11CF0DEF9C2864F11FEACE8E933A54E26F7E335
800	4202733	27FCF2EB29444238AA03FD94DE4C59285862BBD6D91B61AEDBBBCDF78A0BF7DE
801	4202735	A36AF6C188B2D703C106379903751D733F944C877FDDA48E0B8DD65EBDE0CCC1
802	4203011	AC68C85C368C7BD72C2F6F003AB33A7215DC563FB592DCACA0FC70F4601058C2
803	4203013	92D4ACD64666EDA71995C6139A4462E6C3690100F2D3576FFB47C733839B8084
804	4203069	80C135BD89E2C4A91D6637ABC740493079742339D60FF2859BFA523480E35494
805	4203093	2F7919863C80058EBD55CAB2FF85B74475BB89932513C4EA5C098CE674B78906
806	4203095	F6A8570DC7B4F90ADC15B6502BB85D44AE41CD491AAB2B7D252EFF2FEECFE73C
807	4203145	BBF2FE3306127C8C2DF447BC534A11537A0B9FD3DB7EE779E1B9D0005379129C
808	4203147	31C6E0F79EB5F9A6949137E7CAB0C11C88AE7F9F38DC67A917435C8C146AD28A
809	4204472	28993FA0338DA388F181F6419A3EE52F6ABB976CD5803C6EC03CC6CFE7178393
810	4205336	37DDC40E9F7CABC68DD6E6ACA9723B78CF0643B4F570919FAC06FBC30181C93C
811	4205921	8AFAA931909D2EA6FCB749F6B2980AAD718D97526A621A91E198F077B55488EB
812	4205953	11F1283FBA865D92A2CBFABCCB94E04563694168C87F954ABEFC47C3B73702E7
813	4206595	7E6CCC4701A007DC56677E41C7D2409A86D9A587AE6586D05B3637B7C2D29D1A
814	4207137	13DF75219DB9F3C847911BD440865BCA828C95E0C47C4EBCF7278549259C0D84
815	4207151	1E8FD56E4AB166A4B89BC608CC9FAE1D069580D01F7F5C8D73804A41CCC5F639
816	4207480	0AB715F435ED1C2662A64BCA8CDF5CF585E94EA2267D48BB58511B47267BEE87
817	4207539	371BEC88B27EEC1852F575465726DBF33F84B5F90200B301B667B8FDBE887CF0
818	4207577	F5DA4BBA992A0A77CB5AAAE6538F34F259D544542F7D62462245287D523EC5E3
819	4207579	110DEE52B608AE842FAC849D4B63DDE4401619C7B39F8FEFF2884D458A534FDC
820	4208840	A472891F2E9EA5ABD127DE7D54B23E32CBE88AAA5CA60410640B5983EED92F6E
821	4209406	20D2FBE756CB0698143F07C0498BA6F925E876488FD99643935FEA3E36E648ED
822	4209585	B98810F994BB4A54C6E06DB11F3566DFF3108827001BE0DAD14369CF6D5BB1D0
823	4209764	2DB8D6572BB619DDDC9B175F33277914BA863DEA8AE3E21A672F36F4D8AB7211
824	4210424	F3C231DF877F40B88BA4452471975AAE7A2D3951F18A2248976424B9BCB315A9
