core_clause_id	master8_clause_id	clause_sha256
3511	2090647	AC79530AF041E77CC33115AF8A1D1C92487D5E49C6390CD415E249516A5A16B4
3512	2090673	A6FF20A9F19EACD50A847AE0B6EB66CE9E6309949C5D5E435A8D0F51C3D8D6B7
3513	2090681	ACE963AA3FEFCB1A920B1C61E80A02D201DDD56687303A13BE1CBFD639FC51A5
3514	2090745	CE070AA50EBE28BC5B4E38A7D0B55A32786225B9ADD4C99D00CDF588FA2244F4
3515	2090753	BD76701D362B174E6A09FF25B58B08165D13EA7860FF5EDE5F3C4D87E32D361F
3516	2090763	C9A4984A13AA66AB4E4FF2519CD1FEEF5CAD47AC592501611727D2C7A5F85F40
3517	2090775	19C7F726C91558D05113EEBDA31C346F412C26AB9E1146BD5112B974C187CFDD
3518	2090803	A8853368746DADEF2CC93D5C4ACEFF3DCFB81B8AAFE994C36DC9C57A8DA1E471
3519	2090829	25CF2D7301034738CC89D44B2B2F28D8B0F4286F29F97737B29E83B0E1D1FE51
3520	2090830	1234D0A4AE6227D1EBC906CB3B8110FD7775A039CF7951E4296BBD1559854314
3521	2090853	0689E2ED7304CC6D2CBF748DDED3C46B5D8AADF2132F66A74B432A5F26793D7E
3522	2090860	09AB3A7377350A85101DE6FA24FA42581BE0DFF19680F1C3DBD564D5941051C0
3523	2090907	1FA3D7F2B5B23AF51A4051325C7838B357D1B0A93F7EF12F30CC654B5BB78B3F
3524	2090929	E3ABF1D9EC740B2A16CDC35CB045E052CF3748F86E288B50884F812DC7105D56
3525	2090999	CD9D6C39165AA5EE3583A41A4DB9A2529F6F371FDCE36952001B0F47201B19CC
3526	2091003	E0FEE576C47804AB6CAEF1663377DAEE57A17D27397F5026CCF73CE86ABC5CE3
3527	2091015	5A5B8FF0A60B222FF396023AB2A341F1702A8C5725610E2F31A06FEEADBFEE16
3528	2091026	1A7D6BB2CF8D0793CF5FE6ED827543F8AB5081DB9B793E67F14B12F1A527254D
3529	2091028	3F3728B70868ABD2C83BEA6D0D75F05275194A3B8932DE1B3AE5BE4C6A41B77B
3530	2091100	E63AFB45A7A3A5544FE107AEFC076737A0580EF750774D152C0138A0FA2A66B1
3531	2091103	11EDC9843AC36D38F5231A47F036FB7A2A3B8933457847329CB5629097F68FE7
3532	2091112	0533EB8B9C643BE5F7A5BC813512BBDB9988D52362C2E71BAD4C800C2D658644
3533	2091124	CC12AF28311690DDC2B3B13D43B3C944AFD36946B3F905FDF7E25917E8E70AD2
3534	2091172	2F6B64045C921631024ECBDA70420BE7D45CA74C1441C28C2EB48E6359A164B0
3535	2091179	C190A44C9A4BBFFFEC1E8AFBDBD6AA1F144E2987F753251384E44B3D62470BA9
3536	2091188	F178A82EEFFF2F188F0CAEFC0EFE94FC456CBC5ADA5624E0D35D3BC5406EFA2C
3537	2091319	B02ACCA4588C02220E7729BA16CA9984840693FD85F96562A1E0C58A928B11A2
3538	2091619	84FA8408796C75C6211D86E21558C2E3EF64D24747A2B26EF4FE8E835E5C9A78
3539	2091639	1DB6BDD0F9179D2E0B1E92F73E21218522345F10DBA45BD133026259A362078A
3540	2091767	028F3C3CAED8B4A77F745A779D9364AB2FE3C0B7F0D57CA426191E394F92B79F
3541	2091778	FA75FEC82613E2147BEFBA7E57AD493BFA67E255D51941A4B95644B55169F391
3542	2091779	5BFA1B2C54E48E26CE283164C792F6DEC2B7D29439D5F1BA493C5A8F00D99703
3543	2091819	82C8ECF9484E75A62FB2CE48039E3CDDD4F08BC0C22A120AC6BC799DD4C77EF7
3544	2091903	F18ADD832176FCD6125BFD32AC6BF945220456A6A97E2571CD43BE82C32CA383
3545	2102147	CAE072E273EF06D2C8AB36707EED102764E4E063C6FC1CA088E26D03F3D8A6D0
3546	2112058	82610E3327AD24AC6CFC8E28E65A94106D5109AD6BAEA4211940C610EDAE7F3B
3547	2112107	921D35C50669CBFBEB2FD514475AA975F8A3F7D4F4A8BB0A92FE86A379D80D1E
3548	2112138	22071DE9CA7D9F1CF5A11351959605FCCBC175CE1123D3120407158D7796B659
3549	2112178	AD6729184E0CDC7BDE3A5E3D3EF7D5AFD1AA31BF283A70BF3B3F87F48518ACC5
3550	2112254	B6345A9F701690FCB78D0C02405FF76B8BEF83718FC02E7AF49C520304F766B4
3551	2112346	AFF25CB2A5D20E4322640717055999F0913E811177FF6CCF5C1A45CA0709D606
3552	2139268	59C5CA9BF9ECA860843EE3BDFEAA1A2A0B805BD228CD2C31297D865590EAE823
3553	2139674	B0852A7510C2EB464520F68E4434F1887D520C2531DB43132EA1089E9E217994
3554	2142195	52126653362D82435E82378C8F2BD7D091096A62C05DABCBE9D28E3EF4FA8111
3555	2142707	B89031A0976796185FD77633D133F88CFF252A969323CB5A82DC56EFC5513315
3556	2142862	FF5EC9A2BC4C1CAAF9178D396B6F063CF1A3565AE20312816552CF332D9F6CF9
3557	2142922	D33D40CC493D9BAF6B6E95DAE678A1B9A42A0968F170BF99A61C47E9DA626CBF
3558	2172936	FC55EFFE6D0772F2F381C8F2BC2D28CB6CE93E40CF1EA50CCFE998C1BFFDC708
3559	2174962	F0379CB59D0646407F91CBD8DC8BDF6A3CC3FAA1FE7273CC6F6AC2666FFB67E6
3560	2177402	8652BA9D82CDDD2F4508B328B4F142128875599BA41FA4C93EA23E6DFA35F3CA
3561	2183964	31284A027526E1626725BC2F818EEF46F5341C60EFB7C27AFB6B46063E836151
3562	2184244	B8A98CEF9C6EEE66F7D3554816FBC93E07F3092A59329E382752BEE629659350
3563	2185372	AD041C5CB19F42FA167E70E36E19AB0D6A9803B1AFD6A52D9869FD66A257B912
3564	2187999	400818D37EF6E83C5E555A30508EA91C9ACA9E8C2157FF8F4BA891A22A9BA0B4
3565	2188022	20D4D30E095486C065CF574505DEE494F5D745D246E6AAC9F40BBE4B124A3AF6
3566	2188230	896027F2A4564B5542D9A382DD5B988EB8A2D1ED9F598C8A2FC80F2BA3494C20
3567	2188263	EDAF14FC63C2046EECDD6E63BB9431AA8017900992EF8BC0A5311B5B318F06F1
3568	2188891	CDC683A20601CFE46E7679390C66C4BDF83129184FD3641B7E17186AEDC7FEA4
3569	2188899	5C5AFE4F2173C5D9977D1184E83CBD16AB1EC224372506EF6F980127CDE64B82
3570	2188943	3843645A75F932EEBC3985EE1131F199B8073EA788850FCF0C49F0ED5A4B7487
3571	2188950	F82BF695ECF05A2C43C9B9839D47DB4DB4E22F99E462CACA73C5DC73479A353F
3572	2189019	077D23EA66E4D19FA30043F9972CC4E1666FCDAA6D60D9A029470140EF1D2379
3573	2233637	09E07A45050940A77BF12901BA063D769A6230D907C694CC790C4A755758DDAD
3574	2249332	F802F780C280A5C97F6D2892304404D2A8E9836948A7913EC94D28FCB7B5B83F
3575	2255053	08774E9CA62F8B6E130F04D0091F97C1A3C3F39B0A826A049AE983B10D8DEB1D
3576	2255073	4E39B723E8A4483899CBC35AC8153141ED98051CFE722F0DFDB574A25B7C2653
3577	2255074	D2491A2AB8EA6345DA8D83E3564970E8F610BAE3DBE4C9966F8B194579D72269
3578	2255090	EBBD991A3A5157C578A060E6B841044D5B83239F62074EBBACD6557529576C22
3579	2255126	3ABB0DE22EDB63531B457FF275467E8DB419C23C6E3BDD91549730DC59C7251B
3580	2255209	27A0DB0A9D218C00DE1F302011885FCC98471419692EFC8408A286222A5F3C7B
3581	2255212	1177738E9AB9674B34D36BCF58D7C79EA6DCCB3979958299518922DA1F65F82A
3582	2255216	E41B0F1FFD04B40763AB8BDAFDAE51272389F68C976FCAE72E33CF482E2D981C
3583	2255217	ED79572E8E7A8541CC31095446DC1BB9B084A40908F2FE2C6A44464FB9DAEC22
3584	2259844	297661A7F654C9D2E9386183CFDFA7EAB9B3E4DA27648A206873562D1A7265DE
3585	2260852	F81C228F3B06CD4C7E8B9DDC5EEF71ED254B2C42DDCB0E4BD71B5E88C8573F1E
3586	2279968	CA4286D09615D0EA294B8DA14711E5714D6679C3309640A5EFDBB67BCACEA9E9
3587	2285657	3F0F1435DDCE22A3BAD2D9AD91DD268FFB3686574858E1AE4DF4CA48C9DC67A6
3588	2285667	B9616F484651A3C44417BABE257C2F87EB66C8FF5FC2DE7B0EA7EB4DA4064255
3589	2285772	EC29AC079278854B0C4FAB5DC824D8F17A0A8C66B5444C6E9861D07907AC1A2E
3590	2290710	8E074C30839E1BB3184684FB2B860CC56D91E7AB228C8818FCE06ADAA93C7B03
3591	2291540	1EAA1508D52A11324869D6399EA217ADB99182B744FBAD67B652CBC4B1E7B327
3592	2321557	E562FFD0A3423CAAB10DEE92A0C57EA9820F4AF60DB01F9841ADBEF6FCDBFC38
3593	2321656	79165194861EAA5CE69160BCAA2812F4F40F5812F41EBD5CE48FA69EBEF9C4FA
3594	2321657	EBF3DF6C70E873A4D921E7B3DA54051FB21CB1C2A9D7E0929EB31763B4343C7A
3595	2330612	7647DD18A90F2A935108EFCB91A51A03494CCC87D2094525E8A40668806954E6
3596	2331727	9C42FC2DD176CE76E1CAD955E89191A088FF8545DD672255703FA9D490B31589
3597	2331767	336A54B7AD80A91091BECA39662BE85015D87F07E431ED41B82F09EFFC5964C5
3598	2331807	840DADB8EE7F390BEB52757C6F6AFA4D0F11F0C08477F1558A07BC8D2774CE8E
3599	2331856	C8E075715062B457905C984851E66969C117CC3B12CCFDBB8669AC05EA70ED00
3600	2331897	F04DC32E7A71D8386D054371DFDA368C163AE3E823C3F08E315D61F118D7DF5B
3601	2336522	D4B3A51C06C4199E10579C6B197164A2E37E084EDB107C8428C68EB78EB08D57
3602	2337076	FC1146979EC4E709F7EBEAA36E13CE6E63F505BAD83D5A12D8239B45FED97BC8
3603	2341946	66E155A9E173F67E584F7FF93CD3E80E2EB75C5EDDC4C6DE54325900611E9E41
3604	2383087	43AAEA02444E0763F3CFA479CA543E52115BE1A68AAD00551FC2E7832BF88302
3605	2383107	B0EEC722010F819C7245F70663ADD511D2475B0C1FDD121F56749DB8EBAC0250
3606	2389026	A3E60A921D2A9563017DD5AD8FE450B2E774FD38BF623756255AF07FC27886EC
3607	2393287	C8973E1D7C80D294DCF2EA078FA0D7F54FA9B8C5313FA709E533762DCED8E888
3608	2393313	1B183ED4366BB7C722AEBE8696D90A8EDCA65671DF504803B03442EFCE937745
3609	2393314	A57F0FC7F20A33FFC0B762344CD2E7ED0B7E451F3971B1771677679E4BB6F551
3610	2393327	835ECBBF203F37B9553D263B261DBFA8255283EE492E4446ADE31F67F2D54458
3611	2393330	BBD660FE146ACCDA469A3A3ED5F21EBA12495A24CE7B898C0D2EB5B133DDDA0F
3612	2393331	5E135BA79212187928230050D859D174AE1728423D6536D4589F48114CA35053
3613	2393332	B21F5E35E850E890DED3AD0ADCC2AD64598695430F2ECBF2D96CC11BDE95AB55
3614	2393375	AF34CF998A958C3FA9CB63B528D3EADE098C00733FB1382F93271A62E793B3DA
3615	2393376	3A8926B41F0E70EFA4DD963CB0CD56DD95564FE11EC784A4CE29BCD07157B50D
3616	2393416	128117CF74AD5C6B60A1F792FCE15F2413940A5FA94D894BCB1B1811E4B158E9
3617	2393417	2E3FE813453655729609BE2D31709AEC8374B4A75252DDE636A2484FAA1961CA
3618	2393456	9C5F6EB2674B81191FA2D0DB830F0D23553C905586931F8818627A0D93352AB1
3619	2393457	D376D480B576B8BB0207E1F31B3AD9A3DB1E89FA156D4AFF46E1963DAC73DBB2
3620	2398148	304147E086695573689626728E193ED990AD7CA7F72FEAC93EEB6A6091EAD4F8
3621	2398636	26630727238BDC58C55A09FDF8F03B8A02405D1C0C89CB81D1C1B36F7156F411
3622	2428777	BA74CFBA986D3201A6B4436B176977E4D371E522AC9D4FA4E1C03E70FE070F9D
3623	2462855	AD913E533BEB0F4F06D03346FD9ACDC502CC37CEFB30972209E36A81580CFCA7
3624	2463649	47D4419A391536C3D6DE417092CD486213FBE4D8A5352E33BBCA241EFEB53A23
3625	2479014	5E0A281B62F2EF9596681A86B9A399E4605262CBEF581BDE49C44EA87BC5B0FA
3626	2484373	B6956067F7986D77F597D12201CB7042E18D4C68D8B584770BF4A1DBDA03A14F
3627	2484396	8A5B8E32F335D36301BEC4DB904BF5E7CB3864E19BFFF2E5A88BB99552DAB3A5
3628	2484447	CFD3078F3DF683128456F2D5E373B4410087A0AA843383FEE4CFB18F9D6921DB
3629	2484491	CC3FA22A151C4E676DF8C4206D94E807AF8CC13F886B78986A5F033678D7A46E
3630	2490262	13A233C07D78ABE1D2A790AA3A0AC20B9C8FC7F85A37CCF2ADECC39E9EF0C8DB
3631	2509584	64C6A37FD1A88F0C3C45D23E1419356A3DE10129F2C02FD2DFC5DDC4674712E4
3632	2514973	47C6B02B6E45FAD7A82D17DBDE6E115E924040EFE52466FA28A6F20DBE56F864
3633	2514993	25AD6C521F6FC6EE424B049EA94382662835683747FF20744105F8D82BBA9617
3634	2514994	62A00136C94A2842A2F7363DC5B4F9DAA0E65778C813ED04A4376F77A1E28541
3635	2515010	FBD07260C54E731A674402573CF37F580D64620532E915905E6AFF85AC610506
3636	2515011	17B7589BE36BA17B1AC69B4E2ADDC39D3DE09A7772E9B7224AD0AB001A56B99C
3637	2515051	2705C1EF320111DFC61B9E1AB9D98D6D07B35A3F6049A3FAA1CD489B6E297A50
3638	2515055	615A810E7F24847F887B8E1C41E1A441BDFC5E5595E146736EFC7D74ED7B121A
3639	2515091	C342705483948B5E8FE007D79B90A28C7FE33BCF1E3909B1EF4EFE8B8D072E73
3640	2515092	C7F0CAF668A5E74598E3FCAF2CC203074B28B95FBFA88F9CA916EBA0F9A5FD0F
3641	2515133	2FF82EDBBF05B0F878E02328C1645DF729FA961A6F29DA935BE00A20D35EF4DC
3642	2518608	4DE7385ADBD79FF446ABD83BE0FB18B3FF7FC7F1F7A2CBAA1C48A68D1098FF61
3643	2520864	AE739544EE2EE1DA2DF7D9C8D8B1BC87CFF4FBB246DF441564C7B2EBAB9BE90E
3644	2550973	750C7E33BF8B32F0A06A354AACE42C843F224EE529EFE710FFDC6F2CB0D2E7F6
3645	2561046	40B1CD78F7912BE0BFA2F4A763B1B6553AC8AD719687D860942BBA09244A5F30
3646	2561050	267F2ED57B6F12003A1795C891532669260BA0D9D3E54E95F1F237E34232549C
3647	2561051	DC9674A2C8E241A4AC20571144200540B9A5B5F5C3AD45B0EE86E94C969991F8
3648	2561090	CA5BD9EAB6B754FFABFC67BED77E2BFE636EA7CB47E86ABE5F4492834F1D444E
3649	2566790	74E22467027E5F117896389F06CF16E3291BACE1653BC3DA2DBCBC808000307D
3650	2616056	98E922E36BB78DCB124CE5D5EA933FBDEB30F2F3606746D51C433EE898D2F253
3651	2617466	8A9641082580ACB0AE0B48F94A4EA85D8D466A8A73EDD155D3A2E6F8F4849DF7
3652	2622613	AE6523D1CAF79DC111E729A3742F31199FD8393E8A54F327A8CC0F1BD4665445
3653	2622626	13A471436F2688B0A006F45414D368AC97CC08685A6758877D5714A7BE7D6B34
3654	2622631	02DD142C483BAA7A090F57A1ADA8701B6408A89C63F56CE441B579348A35E68C
3655	2622632	FB64D24A1C63F1DAC46E4C774A5463FAF8F492E663A7A9C07C365AF3B8F54B53
3656	2622651	610CBCBF45D591B69025A72DC828F1C4F16F00FBA1990839D1FD04FAE6828ACE
3657	2622686	F21EF0F6FAA938620192ADF6D7B83DA6CA90F74CE0AF10F8DB0EB13DA16950A6
3658	2622690	555F85A5C7D11DC0CCAE29D9DAECF465D99D7485FDFB1D50A46BE9D98E3B09DD
3659	2622691	CFCB6761B98D8B081DC71A17C6647E6D1071D70B6B05B70DCF7E0FD27AE8BE5C
3660	2622732	6F460E3E50D98C3C65B7868ABFEEBEFC4A6E9439D09064CD680863941FA377A7
3661	2622776	D5380B0E4D2A122D3D3712AB7A2368E0CA9FCE20D6EC84CECBEF3CCADED23FDF
3662	2628460	E2CD56AC654A2914016B216376B4CDE95FA7FC1023019558D1FD96808C1B8F4C
3663	2699670	E130C95576034DCE6446E3F5E08370C3D86545793AFC68652D600588172D0F9F
3664	2699692	0EDBC400204AE4AC33E7052192FACAC84CC329300DB7225AB15CA197D4E2DC41
3665	2699730	EB4462F68293C634049A2724401DD125AFB8C6A18F9B112EA397540CFC8C4DA9
3666	2699751	8B1FB16E5C47E7A5ED3DC26EA1A4746B9C100154CF33EFF5ACEF2CC20B26FEEC
3667	2699813	EA3E896C2685C70B17BECE693BF3CDCAD72317C2A89D04D81939C06D2A94276E
3668	2699815	5BC1F065AE144A82F8D4BB62D878F1B0A2DAF5DFA173D94F1B7742E0ACAA07FF
3669	2699875	F6EBC31D71F524AE5D805D1C86D4FB47599D74BA0585ACE6966371FF572A33F2
3670	2736421	9CA9D4292AC3E1E635ECFE4040904BDD525AFEE1B7C14AD07EDFE17F723C1E78
3671	2781519	B8B1ED744232C68920A64FAC7B5D09992BFD7188565AA765A66ECBF8A2C8B455
3672	2795054	C36188589E7775F651A9158065E14654844BE0FCB39492C7CC20568F89861C7F
3673	2796014	4AB24ECFAC569EF49F6CC94EC541B119A154C30DB23896409D7064384EBABC67
3674	2796015	A5171445A39E9138156B88DCB759010FCA298B643AE581522664C47D176D6800
3675	2796131	D263397C81291FAD37DD405239FEBA1AA8A075666B6BC0A6DC59AF14C6FB7F92
3676	2806251	C4699963782839A8522F65641E435A678A74F6E196EE1C68401C5FF33329C4A0
3677	2806252	7197EDE43719A107F36642F90F8575C60FC82854F8118D153BF04C72F3CFDAA6
3678	2806287	7863CB2D1ECB4E994DD10A4E405AF1A3258CC37B3315F94B52E31D369E4B60A8
3679	2806290	EE3C78FE5FAAE0981C151F1AB1C108A0AFF017927A21D740339B3EFE2C317CA0
3680	2806329	6994A19B3DDD46944DC39022CF745A17BF3C42112297C8F37E67E05A6BA39444
3681	2806331	5717917FF31C0BC71B51B2DA2450AAFD4A67B42397669A045D1DA8162C78E010
3682	2826651	26C9A9CC08B12D87D7941F8FAD8FEAF40DA857ED42836CADE09099E080C0ABE6
3683	2826652	8E8112D76911A1C6F2FB283D27C4B45502926B81613F403057EF8FD5DADF1E9A
3684	2836813	31D162521B722BEDC036DC8A4854DA384E4B17FBF4A8D432A8E6CC66758B30AE
3685	2836833	F876872EDA3545B70220220E1C3B11A90851D226603073884EA383D68DED0E2E
3686	2836892	15E6231B4EE77920317C4C500D38559DC0303BA84F24C9FBDC0CBC53545D008D
3687	2836931	4CBC1F9413B674A90493545CC4BAFF41CF447EB84F55AF47B01148D7E7F8118D
3688	2836932	98B8F321ED48F30C60F58963A22C93BF8D23328C21B674BD23311C1C3464B81A
3689	2882890	D017FECB4EBA9AC15A7CF366DE38DA149029374A7FA1F09A7A026ADAFA726CA2
3690	2882892	64CBE1ECD51953136A5105036FCAB636343059281585F83908822C461E448EAA
3691	2882907	C9A4A6E04F2509F6E4DA775725390816B50F200AD059B8511037B28560420A57
3692	2882912	D21B0BB25A87C0FF043C29B1D66A888858784A6D360E236354575CFF95BDF69F
3693	2882967	4D8E502DDE68B04EF56AA27F4515245952208DC46EC9CF86D8081D5C373F6586
3694	2882970	159ED6E5C95BC478C1F117B0DD198C5A6C55B90B6E9DE40D18E3FA0E0B746854
3695	2882971	BAD133C1CD25664A7A7DF108FD3CD6FB84B72302ECAE9C316ECE0418AA9BB421
3696	2882972	3B84808F8A61444EF33A10B6029DE08105E2E2898A777BF9B1EE98645A396810
3697	2883017	83EAC153441C3313365121F83692ECF43BA960FE1313B55FF05928F0728258F1
3698	2904349	9606E7CB50B6775309E11FDD547126D196105D2123EDF03665E6B6AFDA05AA7C
3699	2934295	003DFDCCC282F80A23730DCEA6ED387B08F66E9DC8836F5511120F02AF015865
3700	2934336	411CD99AF3AB77038F0AED99925BA7C848C2C515678235EFFD62BF4CB87401C2
3701	2944452	8DA85B0600C8A4ED9B1AD115EA6BA6055AC1671E3E9DB93B43B047018C68EB0D
3702	2944454	42EC35B23D91EE2059576FD3D7B8DC7CE72F8F610914708AC141A475F8E28C6B
3703	2944466	0880FAA987F12FBA95FFF76378462F96ADF37176F5120903828F8096ECAA0EFD
3704	2944467	60997A003302BDC9312A4DE36B254221C264E6BC13F35E73D99FD7FB65DC9055
3705	2944571	F355D526DA8BD71FC67E3ADD2AB7F4FA1A97E52247BA1C3F0DDF31F1595706AE
3706	2958296	1ECF548D8548679ECBF05EB7BAEB3DA46AB215DC623344FAE153E141E307BB2B
3707	3021493	EAA976F801BDEB1440C0FF51DB4AF2561487D84BCAA6F1DD286C597E89740F61
3708	3021496	BC39A3432F866C1C11464D1137D63CB982277B3456919C974E2BA1ADE803675D
3709	3021533	14CB9E5A2419C3A570E25588C0E8C48D0769F467475095BF0F7B0A562DA46A19
3710	3021549	10B273EC89CE14BF81BB61A4ED444E4DB6F4542088AF69A44289C18FD4C69C19
3711	3021551	3EC4411D4F0A4C61FD63EDBB334A15C399313681CE3553DA5A6C378DD501D9AA
3712	3021567	552A08B7F4B370C88231DE3D961821261C4F37797A7A0ADE55A98D89E349718F
3713	3021585	13B2CDACA920BEBBAC948089C76F2643ECD992F249BFAB5242C9A5315D6512EF
3714	3021607	BD6955B1460F6DD2DC7E05B76BF6E16E03E28F9B0A66042D25624EDAAF195F95
3715	3021609	9E7C35FEF562DE19FEA326B43290FE483F131AF3816BEAB9F792D398C4D69DB3
3716	3021656	ADA0C58AB381FE231E6C70EEAAD7CD564446DB0D64056D7E7369DE998A3EEAA7
3717	3021657	CA99720584C82BE0FF0385A39D2B2FB3D8273028EC549D62D27D01DCAF45C073
3718	3021677	D09939C0988FC19B65920A15BAAA8E4266824DF872FAA4FD41E08E4B72109E25
3719	3021709	AEA7EED1EE2F36385EF074DC28A89B6FE1A836D6C06276A5B9063F2C5A83622C
3720	3021716	3756154B94D0F9894C46AD5D12930F7E8E0F7CA74F8D30796B5FEF3FC4C2D6FA
3721	3021717	D63F8BB9ED172F0985A58D6F305008E87BB65742B43D757993A59C8EF1179DF5
3722	3103991	2B7168D4519B7B9EF872011B900C56D854ECE12B5081D44ACC0A7706A9C18C2E
3723	3114006	F212CC6C782E2CD269CB29728A194D56E2295CEDADB496E7AB2A28169E1834E1
3724	3114026	3F57C1D00BDB004542DF94606E1B14648F423424552065213833E8AFC3A80FAF
3725	3114076	A12E45ADC9053AF6C4B610B2C437170039E22D54C0283C63840298A4ABDDBC82
3726	3114091	D6D50B20E7C62A5ED6BC05C5A2780F632DC4ECE994908013C79DA5017618D5F0
3727	3114107	50A1871F36A23F4EE7C71450F54F7AF52EC4BF9A3546CFCBE663734CACD4E662
3728	3114114	1457BD15250FCEB2FCD66D1B969F021758D4CF0DDDBFDA5DEF81E1C6F5CFB06D
3729	3114154	6042B9EED429535391E3FDC355ACF1FDB1D7168BC568FC2A71898909148B4820
3730	3114191	DAE4893ED79B958CF001ECB06102EE2961561BBF444371B4CCA65DF92EE0A715
3731	3114216	7D8458707863E7355CBB013C89397B2E1850F5D3019887CA7124075FAE3DC4A5
3732	3114225	4739519E3489F45CD9F068D0132E9EE4D5083F8FC5458F339E90D8985E49F339
3733	3114231	7ABDB84C7A0C30B1C61D93AE39DAC39747F206FBE377AB39C803710A58CC254C
3734	3114235	969E6664E4BF9FD0F266705D8630CA0C89172B4B3DC1FA7197B038A9E8DA9F9C
3735	3150945	B4A26967B27BFA9E59C64354C3FD1A4106B1EC9470097F36154FAAAFBE7068FF
3736	3211505	2F01082DD079251D24DAD2BD44214BD738F9962A672E1E6295F0F534A6813B11
3737	3211506	A613A463E87349E6A63E54F71991152004652128F0C5DDC2D0D6A4A23DF93641
3738	3211512	AB1A28D580742B4EF5EE1F379F8BC99C44EBCCC1F97539F96B90428B29FA9E7E
3739	3211513	81FC0676B55CF3F2D821EDA2139FC05D3990BC56CCD00B2041CC1418E9235892
3740	3211806	75F3110321B7351741D49DA5EBB3D1E3F6B49446E1A5957F3FBF4A8DC484722A
3741	3211812	4DFBC4A19DE1B167D652AB2DE6AA20A284487B4E6220FBEAE119961B332695D8
3742	3212398	B624CDCA27D467E3C28E1D15439CECD0FCA36FF77AC502F7A851E04B041151CD
3743	3212406	D7F4DD1A534C5DE1B417D26951167FA4C2D2C66B3B44BF9FBCFCF9A2304887C7
3744	3212699	1BC5CCA830E0D442FD6B4ECF29427A6744C44639914A506CA19256F68DF280DD
3745	3212706	B43F72F824B89EBC94D5D44504BB7387154C77DD1EFF7B1545FE35C15F31BA79
3746	3213005	3E752DE6886C73771AB8C429E16238C21E06023934C017DE2F927F85C7A92DA4
3747	3213305	58B06C07F9558272F529118F130D6621F52613E41DE58EDFE319BF2883930F16
3748	3213312	652C9AFE40A66A229302E98EABE0CFE6E86E0B30DCAD1C2DA995CCA560698722
3749	3213605	BDDF71EFD4CCF906B1B701E55A167C1EFC53D86B9E041BE3B80825CE9AE74605
3750	3213612	F38EB983E300D2E2919E5C9FD0974A397C6A9960A2115AF76328475D8BB4517D
3751	3213905	3F7EECB86295F12CB1E2AFA7161A80B4C5B75D13632ACA801F3778A99834A1FD
3752	3213913	1F6C328FE27498760C0613D28470AE21909685FE72DE601A45AE56C2516159CB
3753	3214199	52A6B85ED6FE9D5B9C97125BB044E85E997FF29544BEF0158F6C85EE01830965
3754	3214205	C7CCE3AB30CF51E1CEF1CCD660138C23067374617F6FCB17ADABB7CADCA562F4
3755	3214505	07E529F4D5C9C4D96B4FAF3F827C3E06F57D02C85C32D97DB5FF0AFDCFEFE2E8
3756	3214506	1249632836AF691099B6F6CBE4BB336B7FE13A55FBA9474F20921F14BBE70551
3757	3215885	00A3AB8CFE05DBC50CF3907D2A8090F8E42A27B5F4D862FC82C819ACF67D2511
3758	3215892	AD9F87DB23E7B0B89E1A737401FCB4581E23BB35C1D4D145D344CCC4D4D7484C
3759	3215929	B97D513301F68573BA3219C1024A277225917FC410C735AA1140FB852F8D8874
3760	3215947	ADB7444E27BD15158BD3AF0B49C1BED25DB299469ACFDA903EB2FBBCE2D91548
3761	3215948	1E8CF4D9D6585CC9DBE5F105A792477ADE65AA89C6D9C18A98D6B4EF9BB1F0DD
3762	3216043	795FCCD8108297E8C652E46527E231C23B0B9C6D6247E60A2A39CDFBEDD1921B
3763	3216044	85D2923A5D843D4CB8257D69FDC72A4773266F8AD2EC5A72E2384FC2F56F50F5
3764	3216045	84B95A72491FC25468D2619864D8B130FBDC25455E31E86EED3CD0691F1919A4
3765	3216046	53A16CF62CABE5C36FD66A39B33C54ECA47AA1CABB85C622536417B5BEF64515
3766	3216047	C4DDC2ECA36DDA0EE99C38227FE28D2D4D5B3B68E154C96C223FFDB66A874FA1
3767	3216053	4D08943A6E27D891B09106E3CF6182A1FAC36978804A7F08B2586DBCB3CC7D57
3768	3216054	CBA4169DC4EA2C7B766FF7BB6AEFEFEA89F5C49780E57244D14FFF1AE58F5EF8
3769	3216055	36792852CF76E4AF23F9903EE793D521C964AA34B8DDDECBF7EF9369453F1375
3770	3216056	BD013CB3105EC3953362EA8659320AA5E23616C8CC84A01A708A74F1F24928F2
3771	3216057	DE90E52F96DC9CCB53FC80B7A0C1DB02FAC6FE43CCE3368E230BD3C47DF2A8A4
3772	3216064	CB0CCB11F38D0FAE807DF07C74A53827E6140D4227ECEB87A2E9C2A9D3130EF3
3773	3216088	326B25CC879DE13277C7640D0825FF738E7AF9ABBAF10BC3AD74B9AAD903D57D
3774	3216096	3ADD54D51416AB6740208D764EC2D0CE62A483B62BC9080D480EBED4A08DFD89
3775	3216098	53A3D200CC3E706F08811F614633CD144678632EDA3D52640A05377CBC81428B
3776	3216225	A804B45ABFE246A76BCCBFD9E01DE8F647AFEAD983E78A78296C4DCB68F4CBB3
3777	3216353	E3D29C0258D55FBDDD148A5D3C5263B07863D630E8957E4BED9817624E634CB1
3778	3216355	796C5945D3CC5510308D3ECD294B168FEB9A643EF48986C02B1156338B64BB33
3779	3216357	A9E9F271A30570D2F15BE26738A5F57AFBBA92D3B0856BB3AC85EEBBD8630927
