core_clause_id	fodpo_clause_id	clause_sha256
3754	3439346	BA6872CDA618E3C1EAE739F2C74D35C21609A92BC612611CC8169528ADCFFD0C
3755	3439347	C4E02B7985577FD74166BF0829CEBACA3CF8895BD36E2B21D52A31041E865552
3756	3440474	921BFBE1B7C875DBECE7A0BE846A02AFDE040E1A2AEE04664ABDE1FB83F1B357
3757	3441245	E8EB445C61DFCA21AB41C02452ABB9A4D6A9BEDFBC85690D7857429CFB57676C
3758	3451483	E2A500681786C96E9D40B1FB9FC4C03B5E07F3F377C2B7FC24BC9CAF32222E72
3759	3451955	E7ACE0095BCC3931BC51D3EF4E3E8437C3D3F8FE598E035167C3F2E04D9B471D
3760	3453153	BBF0CF1652584EC681A80C91F36BF0512AF781D822DCA3D0F522D1C06F1BFF18
3761	3454816	45F2DDE5220558972F6E453BF1B50905A496278C43F8C54364E10F70DB5FBECF
3762	3454817	71B9B5E552F8582D7BEC1F25A80BEA7FC3F1C3523293CFCB2FBC78EFD7FC527C
3763	3454826	E63710365D5F6FCA5EDFC70B54D3D30BEF0EB571E832AACCE606DA0076561216
3764	3454827	710A83049FEE33FD98CB80266785FCF08BC84E80FC2BE097A3692291FA763EBB
3765	3455103	8A3FEEE07F687352E739AA82FB9C001967BE72B386F89395634A3C2218C40250
3766	3455652	1D26C2E2D1F3E7B8FA12D5D1B3E58624367E79018414048CD45D9EA603252577
3767	3456355	B1B89AB2E469FB76A2FF3A248AF89AD8D1F155535C89E7D0A5DA423BEB756F6E
3768	3457293	49F77ED58E440FAA04B11B2B35EACDE5B975E82D4F503CEEC4D8D4236BC75C03
3769	3459897	F799F50E2CE58B215137A66B4CEAFF800F3600AE3B07747C469F7E0F333D9BD4
3770	3460627	99CB7DC48C73E684B108A3993219CC3748B0604760EFBFA2C9367536FA09A9E9
3771	3461128	2231016771CE09B9433D7045BAED6F7A98A11D98A0D576641A41357B86414197
3772	3463295	ED6A386617D247CFA625BC831D0AE16C945D19F197F8F5C2EBF2C7C819EF3E43
3773	3463998	4091625C8FAF5CBEA0D4A0A75A38DA487CE06C14703DFADC2EB5C7A13FE2B53F
3774	3464129	B5F2206F54C7E0F310EC15BA3F7AE1EB26713E1155DD166A64D00ED3684F03D5
3775	3464964	E4C8F3855C51386995CA8B5B4F050FD6256FE74A2D686067613650F121E0D462
3776	3466052	042220F5C71BBAA0AFE0304C8DBCB1AFE402B9B5B3AAB641EEEA7F2F4B25FBD0
3777	3466082	1517B4C9E54C2D2EC0F8CDB37070122C9E7D641BB06F584B1E07761A22ED3CF7
3778	3466102	5DEB2A1DD91BD119A501390207FD9B238600D92371955A225D6FBD016D4EC970
3779	3466172	B499FC54ED8958BBE2F7BA8E96DC87561D381FB6C3DB7AF69D5F6E96592D8BCD
3780	3466225	924403B20AB8F2C7FD81CCF33A46D71AE42071155496C5E8792DD0ED3FDBE0DD
3781	3466226	A96C089665225CEA8E3A746E470A53A3124385006D42BF2AE94A11F813009FC0
3782	3466238	99E9489E426E734563886C8DE0290AA66F95364CC0BA51AFC68EF453255F843B
3783	3466267	6C96979C9BFC46A79D31DC43D334B61174113D2EEE3F34D6DCC428324924CE88
3784	3466284	47BF983982EFB79775C153E13CCC0743A957FD25E561508B581F47889FB2E98A
3785	3466288	947689A4FF2D32C1FCE1DA836BCB0DC81859FBE4F749428443D7B9FE67F9B833
3786	3482763	24016BD476636DF5BBB3CE1CB9342730A94C681C4FA20902CE15FDEDE5C19AE8
3787	3484103	0AE612C0B0815579E1E346933ECC8B873ABF8248B2CDDD16961034DF7784AC5B
3788	3486932	079CF8C1CE308E440CDBCBE2D55DEA3D595759A24148457873C436F229D2632A
3789	3487095	61E47151B63F1A2ABF79B8CDF0DC999A2C9F359D7D432E02B183607B070CADD3
3790	3488021	58D8D8209E472F78C392B7E9238DF91603EFA365AB67ADEFC6C8316A70A3FFE1
3791	3488377	B527C0CD59C2B076D7B77A6CE257F3F786FFAB77B27C9F11AF483F415AEBFB05
3792	3490222	E2A2795B24125A6626FE76A97BE5F70FA29AEFB10165BA39105EFA9CD892E9BE
3793	3492106	E196F0BEE1687EB673963B8F64D06C13A60CFF2A45E8C52FFB23BCE5CEE4C04F
3794	3497457	BDF1D3858B9FE44590E947FE2FAC593EA8A76E01A367CA15626CF61C0FAC5F8A
3795	3500426	4949445D8AFB5D074FAADD9BDF4BB8A9AD6673437710E82FB58E1D27F4AAA3D9
3796	3501162	F9D10C138A5A6136B042D014AF318DAB94B81C91C2580FBE8534E32C95D0B947
3797	3501268	FDDD08F82063F635E070D24CA5AFE392AE1A26CD607E841B0953515BB89C41B8
3798	3501855	AE8FBC06947A3B0F49C252459D755537B0E7B0F46E9AE58D7D67BA4DD17EBB13
3799	3501893	C4E3129B188913782FC273047D165E4BBBFCF914246902B3FAFD2C53E319AB9C
3800	3502011	95CE3775639C0695A61C540765449DD9884ABF0F3B43E4BAC709F59A229CB5A8
3801	3502390	3706B7D8C1CF4E5D872AA4C1630624C5995DF1FD082266BFEF92267F9917B0FF
3802	3502400	D70F309CD1237E23EB50C106C708E589A13D4DFB8A78BB81E28530A30B52AF46
3803	3502825	17C0DEF023078AF9B6A8B866E17138A3156C73F59D931C0187ECE3BA95E9345F
3804	3502866	5F9A07D4030A26E71FA4B987FFBB2CBCD6176D7DF178F3DE3323041A3B4A838F
3805	3503264	41268F3165A2CB360B6865D2F4F40D3A661CFC7170F520B556806CFE72A981DD
3806	3503294	BC1E35D42C14BD526557635E5B702860D8204C95F6A2B4E39B6C4928287270A7
3807	3503413	F02D0C546DDDDCFED936090D0C6BB3D56FE6C5E1A89CACADB48E7F8845048565
3808	3503525	4AEE85E4E0D4508FD77625B368A86EBFDA7D1F9152A3E2940A90A0D0AC7BB7B9
3809	3503641	F8FA0BA741F9ACE64E7249A8718F5BB819F74CD36161F809130583578EBF96BB
3810	3503728	B5605AC44992411FB97B2F32632E2189DF3E67083063EC914EE639A55E6DF646
3811	3503738	A9CFEDBA52C3F37DA1DB1B871070B463D5BCBAA2D7A5C1539581932E233490EC
3812	3503833	A5C5052EBADA90149BB575761741D24B22566B35892C02F54C856DA08D2C34DC
3813	3505971	51A1A76EF6578B25BD04F61A6339E761F59E55A76FAED6CAC0E9E5425D232BC3
3814	3507779	D16C3B23F0BC096A3BA9A9C64DAAEAFF738606BD8B5803BF7E655D8ED618E270
3815	3508379	4C165A5FC5631B9F14C249969558171910372B567C84184941010417B96623B4
3816	3508473	93B03F86F67E8134C0D8CA528B9980CA03F7EC6743E0E4DAA5F1C5C01EB0315F
3817	3511441	C2305C5B45D1E1FA37E3535A4B124D414BAAD171092E8DC57D113535ABEF7479
3818	3515819	D61B75229AE73CC70B0E55D2A099F66016BEC8AEDF89407573CD503938386B6B
3819	3515836	EF0895AEE526A0C8DC9FA6676EFE35CF94FE6DB399B046D68D5EC273CFA5427A
3820	3515846	636B2F0157B31B532216A8150E9C20C999808F2435A22AB09486E1FE84294424
3821	3515906	36647D6E96B22FAD20E167CF3E83893D4A995D03ED984A1B92CE51875CB2E72D
3822	3516024	113CA949B1F6630A07E2A886D80658D89CA768A4C1FA4A9563459DA1269EC795
3823	3516034	BCA91D9317AA12ED423092222120AB7BBBD567F16010A7AE95C61845694B0AEE
3824	3516051	77AEBA9DC45B1ACF769D9FC0AA4218EF00BE3AD394B59BC36A79A16F14019FB6
3825	3516731	F51CC94ECF0799AFBC27570843BC052FD785803EBA41476A8C6F98215C9ECF92
3826	3516758	AAC0B0E4EAF5CAC36B1B063A5E40DCEED11431604E7983989BEDC2F77021B0EA
3827	3517373	3F5628733349E0A42ADBC2B5375309DA97FF683A1809514BF40CFD80618B4305
3828	3522525	6A49B1123F3F54536728E5CA0B162FF2100DF1036FE76AD8B18E7C82E93C756E
3829	3523259	3811ECD5DDEB74723FEB98FE39B5605A117E7A333A1434136975B542DD619F29
3830	3523877	DFF6E9EBA74208D815B649B9DE989F9314C48C16E8C092D70EADB502E3314C6E
3831	3525279	EBF35A2BB5F4F612FD88342EC0D678B02F98C5034350EB8DC50ECA5819772CC6
3832	3526312	D6544D796F96B3D12A69B53B7AC98A0758AA029928E8DEF89D9CC701D7047A2E
3833	3531299	3DDA31574DB8F09B130E508CE0386C968C5AE91C764CDA54388D1DB1E007334F
3834	3531316	0B21457D84E2CA133DA3A01303B5A1A4894CAE4195697F986DF91ADE3D73AB58
3835	3531367	D53BD17F3AB3B2743C3D81182ABDA3B471BD788782A6E244820490311FA4395F
3836	3531386	1B366CE2F2572EBC208EEA49D6A2154921B3D0BD9C9E26ADAC792475596800B9
3837	3531537	6ADD3DA831C39EB1778C2D92C56CB41FF3EFE18B9D7735770A6E095F01E467DF
3838	3532060	691AAAA3F24414F335252A822A912D7544AEEBD9634FECECC6A1D8328456ED3E
3839	3532211	275353A30ACA1CA84827EF6A2DD34AFC66749EF701EEFC017C30D80382964BC8
3840	3532228	E4156780F4135B5A43B1AD4FB2B04FBF8001D30ACCC005A189FBC6AA7356E05D
3841	3537613	BEB51C8060F0937DBED182AA2E9DE54D0A22FBFCA2053A7A7E5DA5FB5C5857AA
3842	3538739	74DAC5BDB4FC4C3405C3A0C1A5E0A5E66CDFC66FEA37AD944825A0FC5A184D47
3843	3539461	35E7B0B66675B7AF1404672FCB8BF6CE3D639EB09DF36ECA51DE8D76D621A342
3844	3539481	DC39FF35F49337D0FD2E9C6B0555F2D8225967CBC25030506586FD5291F8CE29
3845	3546779	F25FE7A9561AA9C1A011F978500E6240A80C484F14A67314A5D7F8987225AC41
3846	3546806	640177A5D91919F2C171CF0280137687E76D8B3693DCC45603173A870FE20A3C
3847	3546860	75F5DC3A14762BBFE7D7324981F678834E8DFA2686C524137839115F3212BB3D
3848	3546866	92E354A57C3CDC4922AB8A271CE58D27D30D291527380271093011BC2C277FF9
3849	3546984	9E32D9DF2017127BE8A2C7A5D506DC10F64114121E4F3313A89E632F18E08C23
3850	3547011	ED6AA3FDF249B889CDBB2E46D5076AC0A9E5463D5F44141973974AC9D5495776
3851	3547017	6AC121B0D642D9FF9022ED9B3203950A3417BC634C89F0A0A1683469C6D3157F
3852	3547691	2F2B3103D2667B5BCE1A3AF75AF836A05964EAE22A6BED0FA5A96B2831650594
3853	3547708	7D14128F39251D3BD8B4FBB096F46B6DCC027349ED4019DF2675C6B5EEA65572
3854	3547718	8389EAEDB032B6FF52222F11D4C4960AB6DDD8E37D34F897F7DDC7AF91048A01
3855	3547727	E561E6F0AFC4F2B9C0A89B39517BF9A503BAB384394EF64F0398071DF34137E7
3856	3549870	C5D166F77206125EE38E8F1A1DD58E7D7AC6CAAFB06854ABB7A81DDC273A1E0D
3857	3554219	3D5FE1F14338032314DF2A056A875E6286449812831A9DA29ABF670C7CAC369D
3858	3554925	BFAE982423E65EC2C80DE2DC28F0F234BDA24A1D71C2DB00C8E1806482DC1714
3859	3561105	BDAC613FF332EF837860B525651EEB4D0FCF07A6F335D3245C36E3835E560633
3860	3575568	AF2C1EF11F0E9254AD49563919285BAD960F9FA711DA532711618AB6103E1635
3861	3575614	EFDDB80AAC6B34131389BFF0EBC8709E53B40BBFC2B454795D7A03230BA38E2E
3862	3575800	257B75F4D79AA4998D97015C60DDE25B2BE57F6C5D8069BBEE8C3AA93A3DAE0E
3863	3575947	1506A7C534327FDCBC59D2FCDA5040621784B0EE368AC212C5F58AAB60301737
3864	3576892	D5B832C550B960BCB2180CFA14FFC4E793098B292BBC9126A4046A59AA4D5823
3865	3576906	D85231BB8E53A45889E1E310D4999C3B1F82A7CCABC6B9909D3F0F8A7D2AFD3E
3866	3577902	F7504AF2B2BCE3CEAB114840FFF6C292325AD040822966A3F2042C552A6FFE8D
3867	3578889	24B02A0FA07A24A0163D707B88386601138DE0A2F8026BB8BA87A452D3ED1243
3868	3582110	B2B092711F06674E8D37623B1B3E83E43DC05E19F96653DE8067825B22881370
3869	3584821	86061D644B2AFEDB502EF4CB4432A1EABB578A66F870E9E87E104AC1943C7EA7
3870	3585449	3440183D750A9A65352DDC16B546328F1A592B0BB0CFF849D51595F66B4ACCAE
3871	3585608	147860A091653BDBBF6B31E345B3A32C1DED142EFDD9F3EB925EC599C2BA2B53
3872	3586312	C337EAB06447E74CA1C296964C0240D22700F8FD992386D1AF59AF75408578E3
3873	3586767	EE1575EA3B96CC14C5BB3423604B7889787246EA60B2F8390E2F416EE5B73FCF
3874	3591060	41A4D5B0E0A9AC9ABFEBB06E0E51C46B1BC083AD1C7101182288ECC253FE4E07
3875	3591304	7AF50512C144F1C896BADF2209D431669D62A7CEDE7B4254FA1F5438E3CE4167
3876	3591310	E0F3DA47FE7F38451F0101B24902337BFEBC8A31B6A235FC422F84F96EC570FA
3877	3591320	999FB54E3145903430D16D3FE81B7CE2D8A0BC3EFD2367601F566915402D516B
3878	3591579	0AD76627EA38BB48169CDD07BC921B27B223884E4719391013ED82E75D5F79D2
3879	3591815	E3627919372D69CE16C6FFAFFCDB68042DCE67BD4B39D4BB1E74FB7C996A2034
3880	3592590	43AB7EBA75534873084D4C928FA4A70B532ED1146B47D799B1C4F6A0F3EB53DD
3881	3592592	1D2D96406AFB731A25587429D1920464DE4C8198734F85A899CD16A7E673CF6E
3882	3593584	5172ACD70E970E6D77B1A59057A6BA1870E877E4FDCE90783FF067EB8979054D
3883	3593598	4B0872164EBA278DC36DE77FF1F18154AC94CC942918958C87D2C1A401DDCB9B
3884	3593699	412BE1AEDFEFE6CCC4AA8A7335B4D7486CE1E9AEB9AE49929B600AE463EFCE80
3885	3593826	D04228AFBE73B1FD649892A0FA6523F20F1A9DE1F053156DE8161AC4F3BE2879
3886	3595166	79FB52F4A9647AA3C391D50298D937A47226B113B85184F406E46ADE4424AFA7
3887	3595367	D01C12F9C8E1508F27B4B33CB84630E1C70414F73B2ACBF23C4FA3A41B210FBD
3888	3597610	3AA06900E528E5ACF82E83AFD6485594CDF36C07C4F968EE968EE1CFA5B31089
3889	3600187	9A825A9BBFBA39032CC9644E847E90DE0402DA8F7AC226FED66100CF781A4D4F
3890	3600321	20B4D9D61C40C735C7DAF7855DF476A3DFF8028575462E3CDAF1F2A8153AE4CE
3891	3600930	56B6EF2B3635E1E6EA0371F1B5302698F65E513D2F9A1FF177E7D32576B38CEA
3892	3605653	EC52D59EB886B34D9F56549D305E5975AE64E9EA350E7472C9A91E2E4CFB4D20
3893	3605873	0B94B25E161D3973168F761D33BDD4530EC3C66429D03526A7F1119DCF8C69AB
3894	3605937	93646326B954A984C6DFD2E59845759AE4F8A2F9788FE742449ABD56BFF509FF
3895	3605970	B687C917F25A218AEE414CE12E7E021CDB948D6AC61C5A77759C8321E4D009D8
3896	3606153	BFA8C3E5A9934DBB7D9F88B4B1443249194E389261C515E0EC7FC748120529F3
3897	3606317	FA4AED26E4D0FAEB5C1D6D0116A9456284D3B41F4187696053BD8160076ABC15
3898	3606414	49681C17285BC215B4163C1A5510435B12DDCF4D1CF745B8023A9EAA1ED5CEBA
3899	3607245	FA4BE44DC470855CB8D555DD2046ADB20ECB7FEA067340D6497AD10A884EBDE8
3900	3608933	C9490D1D52BAE738F6157DB4CD69950731032E1CE389F147139FEA359C034336
3901	3609189	B817AE316CDCF26A67FB1EC4493B2822B4CFC62DF726ED4CF2D9608A1EBA1762
3902	3609624	D20EB62885B53C99679C25B3367C014956DB39E890F6159157E6896203DCB4DD
3903	3609625	EFB3A6D8C216FD37F87B8DFE20F770798DC712E8D701532CF27B8680460E4FB2
3904	3609914	815E7E915F7D3BB09222106356715225A261E49EAA85D6D993051E8D53836699
3905	3609915	0B197EE100685A68CEC1924121C56D3954A36AFADF99517FADC738C40DDB8E44
3906	3610008	097AF0E03086E0A4DD4003F1F47E3DA54900518AD86C9C8FA46B7A7104C98636
3907	3610010	C52E8AEE95747B203CB41D7639FB7C0E13F7B949DF97AB280C83DC274FE7D420
3908	3610153	8205210CFAF7BB23375FF3BED952FA0AA5C323018054912AEE8A0F2B2D0B1D41
3909	3610155	1013EFB4972BE31CAAD291A0BF0F14C029067E049760D886A72E263089BB70FF
3910	3610900	1A507C9863278E3691E13D735FF3A064FCB97FA134389D3E424D69015AF9D3AB
3911	3611398	9CC0644F0AB41DDE6273B8CD2968AAB2E868B5DA2BDCE6C7B8D6E7BE64F66E59
3912	3611798	5357957D4215E34FF0520FBBE4F6D842E289C01FEBA896A2B3C76CC6F4AC1CA3
3913	3612155	F6D69C36D4616EDF13DC3136C4C6D303D92AA28BF3BE21754C8D288623805763
3914	3615853	B90383135A569389AE0F65CF6D9CD7E095ACEEDAB549DE813B166EA8AE878660
3915	3616073	F8323B7BD2466B66D78831CFB3D76C6127885B52D61FD6FEA8016FD4C6EAC6AF
3916	3616137	1405D31F278298F8F32AD87437CD0099C24C1B6E55779EEBA5886B776C40A93D
3917	3616170	D3BA41AD66BB0362E0FA8433FC070C499E392CECA3A308FEAA03ED3DECFE2BFB
3918	3616353	E13CD4E3AA6491C13CAA0C09BC8706F09870E2D5EDD6A59A2B8E4B92F0019891
3919	3617489	29641DA8E4874D8AF2C173EE392D9FA4DEC528C6A44D8E912FE0701F2AA4F5A3
3920	3619824	7F5837C7973AF2DCFFD94C236C4616FC9AC2E19A8504508CCFF1E41D845E374F
3921	3619825	980872094EDB0A3DFF7F2E16C666E4DEA12FBF869E0C11A55939580C50FB841B
3922	3620114	1BB0315D19C4F21C171ECC0747282ED8BA1823FBC1DE0476A5D091EA63A9B6E5
3923	3620115	1AB4385F50403500AAA45F9060CBF374E688C8EF722C548DB91A43B30F7237BD
3924	3620208	8A486C19ABFD6382DDAB503FD148F84DC1F5E05D1195A841C9BA03CA3A189EB1
3925	3620210	22B2AC54E93A5A63D34322BD3C6C640FB7616719B595E86FEFA5C0EC7794AEA9
3926	3620353	6C81E702D9DA293460DAA71A95085AB00E88317AF6B5E2C486993E6660C73B23
3927	3620355	A433F2B052D3CF6DD695A5AFFF06758636E00E4E2CBA3185DAD1A2E8224600AD
3928	3621598	D8CCC28E00B93E25CD8E5D443DFF2CA045C91A85BAE2FE43B2F715FC2CB9D547
3929	3621998	63EB032611FE1976AF716B385772910609FC81BBA17D024FB6C8B8EB5316C598
3930	3622355	B530ADDBCC6679F58C5C77CB06C5CD2259EC4E970306B44C123C42D5E187E8C7
3931	3626053	96C35A27AAF78B60FC4FC6EA5F5176770F48C666EE4A1F882F61A57130C0D1D8
3932	3627042	D3C2D8C0E61039426F6AC04DD09A1C7DC39A8123D53174BE6406DA10DCC38180
3933	3627689	ACD802E1C9BCE162829F9146A99C02B06D529CE934B812A2785397E8F70DD092
3934	3629333	666BBF90333123A791908BFEA555F65BCCD16652DD69EB918510006511B1B99D
3935	3630315	F4E3335DF2B597113C601C3EA3C1DE2B623A84F67988374FCD26646CF0AB4237
3936	3631300	1224D7FBA2FFA399DF0B3E6715B8AD85C1DD9DFD3BEC879909A362A4CDD47296
3937	3631798	64814F884424BB66980B33018941F5CD7F8643476CABE0E1C63C3B5DBD7F34A8
3938	3632623	A4BCC1C7B03348154650B0945DB99DA3C446105561D2E8723F76D3224FBDC52F
3939	3636253	7CE26F49FF0C971F6D606A12F1646FC92D454CF0A8B88ECCA5F04ABAC002CBED
3940	3636473	C0AA33ABA4E787CEC4F0E740EC8172D1E20D007116AE1644CB2B351F7A94BD84
3941	3636537	587AB5FF15E53EED8C8D4A8227A94C8C841A231ABD8DAC3A3FD2FEF5B4912547
3942	3636753	5040302F50CF18F1B765957F44A86D87C1E6D5C72085F2E391C0C8861181EFA8
3943	3637014	7825B17A2C78E5A542BC8C4F3F95E4C58E0DDD72C5C42B04A88643BFD1CCA226
3944	3637889	6E03CC34EB00CC353148E28C2F92D6A709812013A59951F4570B8B23CE71639A
3945	3638441	F45046ED7E3CF4235A083BA5B1C2ABAE05B2A3430DA47DBC722EE7A349A49690
3946	3639246	E7BFA9421A0EB47E244334323DE15001433D91053069820254C4E0715E6338BA
3947	3639533	2907670B9B130B611E817245B98BDFF767D427B1EFF458C850A8FF09AE231F59
3948	3640224	125CDD3436F79942FC379780496D21623F073F05B5ED66A924A34C5B6F8C8A43
3949	3640514	8E0BBF8B7125460EE43FD8CFB08CAD95FB836115E9447853F9BEF1400D75E434
3950	3640608	1A8318D63863B69D49F540FA5BF50B1ED5EA4D9647507151B2470EDCD627F18A
3951	3640610	1403459A8FEF116309AB7FC31309EC716EDBB8DC5B2D2FE6A25FE3A8CAE4EFD5
3952	3640753	CFAAC2DE50DA05F392BD998B29082D014C358F00CEA6CDB1CC19917C5D6ECD19
3953	3640755	4A8E09D7A3EBD681F89BEC48CAC97F77CEBAFBFFD0ABA434091437DF8FEF24E5
3954	3641356	B974371FC2634DBC3E7DB8142DA45994D24D50FF41EA2EF9DE7263D2766952FB
3955	3641500	E709C7D08F143AD01B9C2210A843D68CA4A76FDC464FEE61230ED3F95FFBBAFC
3956	3641694	88984A0BBB56F50ADFE27FE7B3606EF613D2978A96A1DEF9110DF009EB35B7FE
3957	3641998	7564146FBB06F958283AB96011F0C301548B46D8A450FA37177F4006A75A4B32
3958	3642400	C31907E81A52E9D6D2227976CA65E9451B7AD8A95A80D505E4AADC14B51C94DE
3959	3642755	04C839071A5A3F4FF084DE7F47F978689D2A6541F6DE310D22F222A4D38A818D
3960	3646601	9C01E2625F2D28EE58BBCA007AC137EA68883EE0E35F68410D5E9D0FD57AE8E8
3961	3646737	6932B94114F48779CCEEE1EC7600CF00E1F9B234D16F9C90DF525711B10D6D24
3962	3646953	AA374CB4C79F56B3ACBAA9955B474904995FB09DF391FB5DA67856D423D60AB4
3963	3650424	73EC2E6E0BC1014AB7C50CCAD71ABCADC022BBD09506DF99BD79BCDDA2760C5F
3964	3652198	80E69D1AEE22625821E011C3B7C653C06D2EEEB874C8F4BECEAED8E993CF43A6
3965	3656221	AE851B53F218C170E3933FAE919B4703F10FD8FD6090ABCA60AEBD0F936A8143
3966	3656937	A95428A0D266B6F4CF9EA685BA009D3D9D4534689045D8F228A01C72F7AA6721
3967	3656970	B6FAD51D36077F8AB1F1B87F93F2FAE26D40B118D4673D5DB6769B0E3F9C6892
3968	3657153	1EB6E8703737E715AD9463A99C49CFD9E50C507926FDC57CB4D5E836FAAA134B
3969	3657414	E8F81AD1352B41DE1505445B88671AFB2ED94DBAA674E9D8DEC1F46CB030CA70
3970	3657642	D6B7547001E6013A86233F79F668E90E621E6D270082C015DD1B05C54C259F87
3971	3658289	003E5822196EDA0F6863F6B7C32C719A73974C79329A29B36740327FC63348D6
3972	3660624	04B83A37C9AA8A1AF264AB2DDFC10016D55D847A7AB7B30A24BFDADA461238AD
3973	3661756	C5ADE08BCF4ABA44EB08F675A8C8802BC98EBA5AB0312B16105500828954A781
3974	3661900	C2258F611C4896CFE68D53184AEA5FDAC3D8321DDF910DBD3E507112A0E25C46
3975	3662094	1658FDE5C3E2EB1902F30753BE0FA939C4C9C4AEBE05A91942A654A6B8884C45
3976	3662398	5C6A738D151981C869F2768B139581D6DA2D74FF911B5E7BF47ABF1238197266
3977	3662800	7FF7F9BFE96452F51EA309B1E8499E4637E8DA2BA98BF2FFE0A01590025E7808
3978	3667217	95A008BB2803E8ACB70A845EFD4E92262F80222BD005C9F57FD592AE0B9B2AE8
3979	3667429	004CEF851C194A231897F091E3211CC1768578F6D24CAA1E369E572439977DCC
3980	3667461	DE8C1F44E4EFCE4580DCECA189EBE046191479B030F3AD586B7DCF985B033829
3981	3667515	6622EE9AA81E5A03F48738964583B619D948529E50459422498A717324E2D88F
3982	3667997	7ACCDD873DEDB0DB2C6E8AB9A46606E2A43E659D46FB6871ACAA2B92B2451FDE
3983	3668111	364488613C3998BFEDF3508395D7A703E828A634AB0093B602A6862BE2CD8E4E
3984	3668128	47A551D60D236391A9D025E7109BBC482D121C91FFE52037567FE1AD445D8E8D
3985	3668294	20585C0EC5686D45F1E70A9F669083DAA5DECEBE3AA27E8D9ADEE82FB68486CE
3986	3668715	5E552B21DE2E54C02B23F189860C19D8BDDE6D6016E5181643F630D2A052DF0B
3987	3669332	F008F713ADF58E31545474D752167D6A508B2AFE16BB98A6360976BC8B463008
3988	3669344	7DAB4A0939A8A2C3862E85ED26D4925B3C03791B3EC8FC240493D34126049C00
3989	3669422	E1C1359D165DF040D1138399D976BC6313CFB44F6D4510CE0A26B1C8326069F9
3990	3669630	79C6AC231F2F781FDC2F9E0A21EE6B657FC80F360D7C5E0059FED2B3B1AA17FB
3991	3669903	4382E07F74457FE1598713B81CB510808418025DE04AE8DD14D8965D953C3186
3992	3670430	0928AF04D9C2D01C8BCE396D7B599CD8865332B311D995FFB5A7FB38F7B6BF05
3993	3670468	56DC131DFF9D94EFA0314DE7F0453F1B0295D0744ED77A3EA2C84CFB08516178
3994	3670481	943D0B1E36134479127E178DAB7372BDCF414809B30E6A64C556E64C3243D67C
3995	3670575	8F60FF1D2A8076D7BF55DFDB1C34AC2FB85956D725140A220E7EDBE8A99F199C
3996	3670836	73C3E36ECC0128C587DBFC08D9048FDDB89E0B2754E635E7C810FF70ADB67FC0
3997	3671078	D562272BBC59DFB70A4F77F57BAF2454E1916D59391D66AA79D4639C480EFDF8
3998	3671106	40B465469E5BE15AC43C76E91ED7E8C57F0FD28A7500221CFA086C0526EFB5F9
3999	3671134	DF483F501D7F701FF7139E9F2C1D9DA8111DA908FD445DF3397EC4C5BCDE0A86
4000	3671184	0301DAB930B248BA6BA119B3B919F6A2D996C549AC601391DD5882677AFE42FE
4001	3671185	CEB6DCBC1D47F78AFA4E12260F09470AFFF8B0EAD66B849238D003F2AB95D512
4002	3671236	AF2E337FF0BED00792E5AD4CB6C735BB5D326094DDCD58B7D0AB29E977997EA4
4003	3671237	BC59F76BDD0BE7519D372D2F6ED0E41A005DB300F3E3905161F3F2D8CB93FC8A
4004	3673074	E531FA1B28FEEED3D227B48D0EDC142D3AEE090C9A44B6EACDFC0C82D5865241
4005	3678451	ACBDDDEEA8A3E309745C2DEE959DF9842FB94DFC847F05689C8E58A6A3CDA198
4006	3678756	C0404093F1128B07C76FBCCEE8D5FC00CAE93894D72B406240F19058500FF9DE
4007	3679271	4B9E18F8F5078E6322EDB118CDD04BE67A3C0D75FB0A3429CA3D30EA91EFD525
4008	3682920	9157C339E1B903D906BBF8DD93F058C41C9F3553603A265C1003A2372C69BECA
4009	3682983	6B0B1FD4EF48D8566BAF693394323F30CF06C8074FCFABBE8829BACE1A355903
4010	3682995	DE1AF81801A8AED23327748585E861D9DAA7D5986C71129D201BC14FC48FE5C5
4011	3683222	AA06419766FC28FCD20700D8F20DE0B007B8C12BC10A3304880E6623EAC99330
4012	3683610	A4202C1E3E8E8521928B710BF120A9FD19FC6E934C1583999549430167514F6C
4013	3684187	EFD057AE01A8A1A9DA9FA99159F62D186006E7200C54374C20733E8F7691D471
4014	3684812	B908F402D6B14763D773D48F69BA5581C49ABE581EDE417747A9B2004AE968EA
4015	3685382	30D265FA5A7A6D2982F45DAFF06E86AE93558B826E902DB6074C0DC4F6D1E459
4016	3685383	A5B05D014B7B05746F19E0186F355748586228B46FDEB48FFECA2C2239D1D3D4
4017	3686716	8CEDFA4BED5143D342157526D808E700703A426AF07A6FEF39B3D57581BCFE58
4018	3686932	283A1E8821A49722D2EFE041AE62A55BB62B4305FED4D07A921B3F1E5675932E
4019	3698463	22387F85104C57C7534DF5D8704A89DB0262F0BDAF6844D52532EC1C2A002C7D
4020	3698473	B1EB5F80BA866308F549A0B3B45164C79AEAE7739BF72A4890F5E062C2338645
4021	3698475	D63D226CFFBD66FCCEDC11ADEF164C96B2D59130B24C258826EF86DCB6EEB03E
4022	3699667	4B2847D13CDD81AE0D0F88870CFD317E5CBA34CC2DF1698D369C1BAD03E2D613
4023	3699675	E710A30D6E6D03EB6E0D28C90989D259088D65F3D9E1BA82263E5097C826AB9B
